configuration,level,period_ms,lines,seed,epochs,task_set_accepted,cluster_capacity_gpu0,cluster_capacity_gpu1,assigned_per_slice_gpu0,assigned_per_slice_gpu1,selected_voltage_gpu0,selected_voltage_gpu1,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s
HEAT-adapted-L4,4,300,6,202,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,6000,6000,0.498713021084493,6000,0.498713021084493,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,303,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,6000,6000,0.4987130210844928,6000,0.4987130210844928,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,404,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,6000,6000,0.498713021084493,6000,0.498713021084493,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,505,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,6000,6000,0.49871302108449245,6000,0.49871302108449245,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,606,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,6000,6000,0.4987130210844926,6000,0.4987130210844926,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,707,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,6000,6000,0.4987130210844932,6000,0.4987130210844932,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,808,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,6000,6000,0.4987130210844936,6000,0.4987130210844936,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,909,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,6000,6000,0.49871302108449345,6000,0.49871302108449345,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,6,1010,1000,True,22,11,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,6000,6000,0.49871302108449267,6000,0.49871302108449267,0.6522358008551069,0.3477641991448931,0.06,0.0,53.08725617551084,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,101,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,8000,8000,0.49871302108449306,8000,0.49871302108449306,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,202,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,8000,8000,0.49871302108449195,8000,0.49871302108449195,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,303,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,8000,8000,0.4987130210844925,8000,0.4987130210844925,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,404,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,8000,8000,0.4987130210844924,8000,0.4987130210844924,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,505,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,8000,8000,0.49871302108449284,8000,0.49871302108449284,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,606,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,8000,8000,0.4987130210844923,8000,0.4987130210844923,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,707,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,8000,8000,0.4987130210844931,8000,0.4987130210844931,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,808,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,8000,8000,0.49871302108449267,8000,0.49871302108449267,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,909,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,8000,8000,0.49871302108449256,8000,0.49871302108449256,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,8,1010,1000,True,22,11,22,10,0.88,0.8,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,8000,8000,0.49871302108449256,8000,0.49871302108449256,0.6522358008551069,0.3477641991448931,0.06,0.0,67.74017124425478,4894.186706854606,76.592948987222,299.99599999999947
HEAT-adapted-L4,4,300,10,101,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,6847dfafc6babc98c95f66c3eaa57afee35b21614416684f4d91a0784c4ff1c0,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,202,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,afc98569d3054aaa6ec1f044e7345b84313318ac1f62d5e1a0f37bc4aeac4a36,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,303,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,3a424fac7e0e3672b1f1b611f8b9049ecb1181cc50da6fdadf6ab38e00e2e41f,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,404,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,c7da8d93464d8e8e44f341befe13e511f162bf8018ade7cf0023982691ac19e4,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,505,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,437b773ec26ee105d05cb7f55f511881f0d687776fa0684480e3d380de1efb33,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,606,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,f805f3ed8b464e016c81f84997b4c81ac89c57c9d1eab36e7bc2c52e99225a82,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,707,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,e37e9eceb6156cb2f3969736ddf1b6d62337602efed64e4b76a3fc9a7f5fba81,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,808,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,4c4c3dd38d55eacd399393e0fb2ed8ce13ed74f1df32300acbdc390d7e54a5ea,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,909,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,551299176aa9355381696a3feba4930a822d66d5d1ce25a9e89620224177605c,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L4,4,300,10,1010,1000,False,22,11,22,18,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,9fcaee48a6542cc770d4770c0a0966257bd670ba87ac956e53537d022c405de6,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,101,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,601c090754be060175b799d9ac35cc5c93078c2d4e2faf4d5d82bddc5fcbd2d7,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,202,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,3bf34e6a675f5a485e3afe9753ad06aada39494cbc0f698ab1fa1ef8b053a68c,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,303,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,5b5204aa40274f55eabfc719b4cfbfe8f8f97154b5b6534f65702a209acc76f3,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,404,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,d3f31fa35035fc27eaa62392e92da5e6867d332e5b50ead9b1f21d7d2839db91,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,505,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,1f930173f9a540b6a81a5f4c9a92bcf96a7e272b0a5a803a971d724830e7b9e7,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,606,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,88ac011f74d67a7a127d4268488cc9ae744fc3f6dd564ce34835eeb0f342ed1b,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,707,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,c8041b8c8290a2316f6d682985adf3dc3a1e36b8026fd129ce9b99710ddc8590,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,808,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,6c88ff4f611e71588914754fbdf8282edf55a61154850961e000c09460dfcd18,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,909,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,5332e70b0e24104d9f4afb9ae1fea7b7e5beac74369e3159905e26d8f2630bd3,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,4,1010,1000,False,5,2,5,11,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,4177fe6ff7861514a18c0fe2f5e2e16e6d503b55254b6c3e65ff969d79f2abd3,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,101,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,b1020fb5cdd279d389f2eaf025f759054be420ea9c110a1d9a376d6ca9c7152b,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,202,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,48b8f22ae5edb4d49a81f9402cc48f9783146a427a812e7150ae6f443a1201ff,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,303,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,b3f5c899c617efc517c11741c14cb0fa034af69ae736366336fae2b67ea07aa1,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,404,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,fe41ff36873d2d9d03d789cd5dc785644423b545ad6d1640bc0db7733e5cd7c4,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,505,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,37da1d523ad014471f8bd3a18b30f26689b4d05d67031a772e91a0fd29619adb,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,606,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,390687d604281850b8b8f3a13b7d0c85471a3e38cf79bebc3821f56c1a1e7928,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,707,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,faaf073385a945073dd8f2759a23e8eba1704d6104b68290ef78fa73e6893efa,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,808,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,4abcf295e1f467576ae8cd1920b07767ab9dd8f9acbc10150dfd4396441ccc7d,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,909,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,71a1077af7e21d45a4c8968938b224980b0fe6795055dacfa17590ef059717b4,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,6,1010,1000,False,5,2,5,19,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,cb56f8f2acfa607c94ca02c6b7668bd49bf267ee9847a2e23abfcaccff80a2fe,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,101,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,0f9edf4f145539579827e1cf58f55521cd3976a480e360fe644d8b88a199323b,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,202,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,a7fc26724f1b2b80aafcbfe456e5577887e3ee73477665c9c0c1c3b3a1fd5adc,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,303,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,aedf71a1dbe0de9c0c0682e31fc58619e5ac59a3b2096cb6fda1aceaef1567c5,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,404,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,c49922ac05042c81f20ba21716a3cc4b4ee71af2770f145b211957bbfc28210a,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,505,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,87e415d8698e71254abc72e378d7559d5e5f56c12742c53c953913cabe26f036,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,606,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,7727b14c3f2a12569602480fc27df69444ff9763ea20657c02b3169015339afe,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,707,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,5055d7ad33e3719e2e621b4682d9c9ee97105ac36437030ad53b3894b9f7ae41,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,808,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,b68992cc71af294d786a1f3d922d9c31ea8a7076ca3708b1e745563275572fb4,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,909,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,161e86824eaa2e63d41f76211696462d40864502b1a95bf46d16e749f86e0aa7,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,8,1010,1000,False,5,2,5,27,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,aa6154ce4ab1912828f1cb0fe9debc3eda3652e6f8feaf5d70d32c7275efbb9b,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,101,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,6847dfafc6babc98c95f66c3eaa57afee35b21614416684f4d91a0784c4ff1c0,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,202,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,afc98569d3054aaa6ec1f044e7345b84313318ac1f62d5e1a0f37bc4aeac4a36,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,303,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,3a424fac7e0e3672b1f1b611f8b9049ecb1181cc50da6fdadf6ab38e00e2e41f,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,404,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,c7da8d93464d8e8e44f341befe13e511f162bf8018ade7cf0023982691ac19e4,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,505,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,437b773ec26ee105d05cb7f55f511881f0d687776fa0684480e3d380de1efb33,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,606,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,f805f3ed8b464e016c81f84997b4c81ac89c57c9d1eab36e7bc2c52e99225a82,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,707,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,e37e9eceb6156cb2f3969736ddf1b6d62337602efed64e4b76a3fc9a7f5fba81,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,808,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,4c4c3dd38d55eacd399393e0fb2ed8ce13ed74f1df32300acbdc390d7e54a5ea,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,909,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,551299176aa9355381696a3feba4930a822d66d5d1ce25a9e89620224177605c,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,100,10,1010,1000,False,5,2,5,35,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,9fcaee48a6542cc770d4770c0a0966257bd670ba87ac956e53537d022c405de6,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,101,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,601c090754be060175b799d9ac35cc5c93078c2d4e2faf4d5d82bddc5fcbd2d7,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,202,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,3bf34e6a675f5a485e3afe9753ad06aada39494cbc0f698ab1fa1ef8b053a68c,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,303,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,5b5204aa40274f55eabfc719b4cfbfe8f8f97154b5b6534f65702a209acc76f3,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,404,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,d3f31fa35035fc27eaa62392e92da5e6867d332e5b50ead9b1f21d7d2839db91,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,505,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,1f930173f9a540b6a81a5f4c9a92bcf96a7e272b0a5a803a971d724830e7b9e7,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,606,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,88ac011f74d67a7a127d4268488cc9ae744fc3f6dd564ce34835eeb0f342ed1b,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,707,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,c8041b8c8290a2316f6d682985adf3dc3a1e36b8026fd129ce9b99710ddc8590,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,808,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,6c88ff4f611e71588914754fbdf8282edf55a61154850961e000c09460dfcd18,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,909,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,5332e70b0e24104d9f4afb9ae1fea7b7e5beac74369e3159905e26d8f2630bd3,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,4,1010,1000,False,8,4,8,8,,,4000,4000,4000,0,0,0,0,1.0,0.0,1.0,4177fe6ff7861514a18c0fe2f5e2e16e6d503b55254b6c3e65ff969d79f2abd3,4000,4000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,6,101,1000,False,8,4,8,16,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,b1020fb5cdd279d389f2eaf025f759054be420ea9c110a1d9a376d6ca9c7152b,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,6,202,1000,False,8,4,8,16,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,48b8f22ae5edb4d49a81f9402cc48f9783146a427a812e7150ae6f443a1201ff,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,6,303,1000,False,8,4,8,16,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,b3f5c899c617efc517c11741c14cb0fa034af69ae736366336fae2b67ea07aa1,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,6,404,1000,False,8,4,8,16,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,fe41ff36873d2d9d03d789cd5dc785644423b545ad6d1640bc0db7733e5cd7c4,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,6,505,1000,False,8,4,8,16,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,37da1d523ad014471f8bd3a18b30f26689b4d05d67031a772e91a0fd29619adb,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L5,5,150,6,606,1000,False,8,4,8,16,,,6000,6000,6000,0,0,0,0,1.0,0.0,1.0,390687d604281850b8b8f3a13b7d0c85471a3e38cf79bebc3821f56c1a1e7928,6000,6000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
