method,period_ms,lines,seed,epochs,defective_region_stratum,images,mean_complete_image_dice,pixel_defect_recall,image_complete_miss_rate
EDF-Dynamic-Reservation,100,8,101,1000,2,2704,0.20756320502142692,0.27898304330932383,0.5562130177514792
EDF-Dynamic-Reservation,100,8,202,1000,3-4,2256,0.23941322884338007,0.29917266262706715,0.5141843971631206
EDF-Dynamic-Reservation,100,8,202,1000,2,2704,0.21972907103291228,0.27262492288247214,0.5443786982248521
EDF-Dynamic-Reservation,100,8,202,1000,1,3040,0.17866722200836754,0.23777747794849308,0.6131578947368421
EDF-Dynamic-Reservation,100,8,303,1000,2,2704,0.21717900194383993,0.29746315262163536,0.5443786982248521
EDF-Dynamic-Reservation,100,8,303,1000,3-4,2256,0.23256692431230788,0.30678667191658904,0.5177304964539007
EDF-Dynamic-Reservation,100,8,303,1000,1,3040,0.18065123594732987,0.25215151872902364,0.6078947368421053
EDF-Dynamic-Reservation,100,8,404,1000,3-4,2256,0.23436050134273934,0.2968365649582977,0.5177304964539007
EDF-Dynamic-Reservation,100,8,404,1000,2,2704,0.2190526419975089,0.29837789496870676,0.5355029585798816
EDF-Dynamic-Reservation,100,8,404,1000,1,3040,0.17341299054179404,0.21861130318924663,0.6210526315789474
EDF-Dynamic-Reservation,100,8,505,1000,1,3040,0.17862684569790846,0.2421759735550571,0.618421052631579
EDF-Dynamic-Reservation,100,8,505,1000,3-4,2256,0.23828437195137706,0.3083362457837756,0.5177304964539007
EDF-Dynamic-Reservation,100,8,505,1000,2,2704,0.20526385828531776,0.2794025506406352,0.5502958579881657
EDF-Dynamic-Reservation,100,8,606,1000,2,2704,0.2073887318750131,0.27389741843722704,0.5562130177514792
EDF-Dynamic-Reservation,100,8,606,1000,1,3040,0.18551321004016857,0.2599760511358845,0.6026315789473684
EDF-Dynamic-Reservation,100,8,606,1000,3-4,2256,0.23007259945349748,0.2939356977377669,0.5212765957446809
EDF-Dynamic-Reservation,100,8,707,1000,3-4,2256,0.2355451610983627,0.3008786398631087,0.5177304964539007
EDF-Dynamic-Reservation,100,8,707,1000,1,3040,0.17938943402291863,0.2504211289696929,0.6131578947368421
EDF-Dynamic-Reservation,100,8,707,1000,2,2704,0.21086007192895076,0.2896906974850295,0.5562130177514792
EDF-Dynamic-Reservation,100,8,808,1000,3-4,2256,0.23340306068400563,0.27956499121211614,0.5141843971631206
EDF-Dynamic-Reservation,100,8,808,1000,1,3040,0.16894766816886153,0.23801679793567537,0.6368421052631579
EDF-Dynamic-Reservation,100,8,808,1000,2,2704,0.2109742487124882,0.2811451889030094,0.5473372781065089
EDF-Dynamic-Reservation,100,8,909,1000,1,3040,0.18744896278250878,0.2642176985478893,0.5973684210526315
EDF-Dynamic-Reservation,100,8,909,1000,2,2704,0.21603529526913223,0.2904342637120449,0.5443786982248521
EDF-Dynamic-Reservation,100,8,909,1000,3-4,2256,0.2323023936904311,0.2915140959187043,0.5283687943262412
EDF-Dynamic-Reservation,100,8,1010,1000,1,3040,0.17042138208272808,0.2433342890391783,0.6263157894736842
EDF-Dynamic-Reservation,100,8,1010,1000,3-4,2256,0.24429565980174817,0.3000421042000335,0.5106382978723404
EDF-Dynamic-Reservation,100,8,1010,1000,2,2704,0.22290480024324302,0.30052185990799085,0.5414201183431953
EDF-Dynamic-Reservation,100,10,101,1000,1,3800,0.14495812702654876,0.18938559357765672,0.7
EDF-Dynamic-Reservation,100,10,101,1000,3-4,2820,0.18632067238799227,0.28212924505870174,0.6312056737588653
EDF-Dynamic-Reservation,100,10,101,1000,2,3380,0.16695272972748681,0.24634005396499037,0.6331360946745562
EDF-Dynamic-Reservation,100,10,202,1000,3-4,2820,0.1499267159824661,0.15428161627137238,0.6737588652482269
EDF-Dynamic-Reservation,100,10,202,1000,2,3380,0.19869581141805492,0.2527306291137487,0.5739644970414202
EDF-Dynamic-Reservation,100,10,202,1000,1,3800,0.1365610918252411,0.17424721299310206,0.6947368421052632
EDF-Dynamic-Reservation,100,10,303,1000,2,3380,0.17836974431677013,0.19626031451630593,0.6390532544378699
EDF-Dynamic-Reservation,100,10,303,1000,3-4,2820,0.21233420925396118,0.2644909261974815,0.5673758865248227
EDF-Dynamic-Reservation,100,10,303,1000,1,3800,0.13436535596832028,0.22521714198977957,0.7210526315789474
EDF-Dynamic-Reservation,100,10,404,1000,3-4,2820,0.17566234856970223,0.21112063035124357,0.6312056737588653
EDF-Dynamic-Reservation,100,10,404,1000,2,3380,0.16108623673265185,0.20435588946522731,0.650887573964497
EDF-Dynamic-Reservation,100,10,404,1000,1,3800,0.1513860071974901,0.23754102507884572,0.6631578947368421
EDF-Dynamic-Reservation,100,10,505,1000,1,3800,0.1693672174210928,0.255895974229673,0.6684210526315789
EDF-Dynamic-Reservation,100,10,505,1000,3-4,2820,0.19984828562521734,0.23073996181104842,0.5957446808510638
EDF-Dynamic-Reservation,100,10,505,1000,2,3380,0.16619303494486892,0.28189870941394285,0.6449704142011834
EDF-Dynamic-Reservation,100,10,606,1000,2,3380,0.17780680335004115,0.2367986662311323,0.650887573964497
EDF-Dynamic-Reservation,100,10,606,1000,1,3800,0.1315791176656438,0.15935641644038925,0.7052631578947368
EDF-Dynamic-Reservation,100,10,606,1000,3-4,2820,0.20738877079878568,0.26273212025163023,0.5673758865248227
EDF-Dynamic-Reservation,100,10,707,1000,3-4,2820,0.17686394637472144,0.24922832013546,0.6453900709219859
EDF-Dynamic-Reservation,100,10,707,1000,1,3800,0.15321942641068992,0.22212672659504495,0.6736842105263158
EDF-Dynamic-Reservation,100,10,707,1000,2,3380,0.1911414238771507,0.21725097687210407,0.6094674556213018
EDF-Dynamic-Reservation,100,10,808,1000,3-4,2820,0.191935240781389,0.2312782973753256,0.5886524822695035
EDF-Dynamic-Reservation,100,10,808,1000,1,3800,0.10552998907393538,0.14539119288954852,0.7578947368421053
EDF-Dynamic-Reservation,100,10,808,1000,2,3380,0.19563570996825794,0.24038912009539284,0.5857988165680473
EDF-Dynamic-Reservation,100,10,909,1000,1,3800,0.14869248625584122,0.21475317491103502,0.6736842105263158
EDF-Dynamic-Reservation,100,10,909,1000,2,3380,0.19906254376131133,0.24836156243041393,0.5976331360946746
EDF-Dynamic-Reservation,100,10,909,1000,3-4,2820,0.18835541047806598,0.2378638224215117,0.624113475177305
EDF-Dynamic-Reservation,100,10,1010,1000,1,3800,0.13234230998954896,0.18030391445870508,0.7
EDF-Dynamic-Reservation,100,10,1010,1000,3-4,2820,0.19588700530670372,0.2657937100084362,0.5957446808510638
EDF-Dynamic-Reservation,100,10,1010,1000,2,3380,0.1733686451883927,0.23634640367123005,0.6272189349112426
EDF-Dynamic-Reservation,150,4,101,1000,1,1520,0.38764894898286434,0.5179595399119626,0.175
EDF-Dynamic-Reservation,150,4,101,1000,3-4,1128,0.5442720208287897,0.665614957935748,0.0070921985815602835
EDF-Dynamic-Reservation,150,4,101,1000,2,1352,0.47673425261900615,0.6185141642323121,0.029585798816568046
EDF-Dynamic-Reservation,150,4,202,1000,3-4,1128,0.5341775334796187,0.6499058387358777,0.02127659574468085
EDF-Dynamic-Reservation,150,4,202,1000,2,1352,0.48386865946701435,0.61724568795446,0.029585798816568046
EDF-Dynamic-Reservation,150,4,202,1000,1,1520,0.4115311050269651,0.5566591334558886,0.12763157894736843
EDF-Dynamic-Reservation,150,4,303,1000,2,1352,0.46924291158829423,0.609579011170735,0.03550295857988166
EDF-Dynamic-Reservation,150,4,303,1000,3-4,1128,0.5412968319121652,0.6633403614552447,0.0070921985815602835
EDF-Dynamic-Reservation,150,4,303,1000,1,1520,0.4133952892444744,0.556781744894001,0.14210526315789473
EDF-Dynamic-Reservation,150,4,404,1000,3-4,1128,0.5402886740255238,0.6626066834352793,0.0070921985815602835
EDF-Dynamic-Reservation,150,4,404,1000,2,1352,0.46521009335015917,0.6080116809953262,0.04142011834319527
EDF-Dynamic-Reservation,150,4,404,1000,1,1520,0.4115431233475349,0.538265646872312,0.15394736842105264
EDF-Dynamic-Reservation,150,4,505,1000,1,1520,0.4120004171825413,0.5639891724149563,0.13355263157894737
EDF-Dynamic-Reservation,150,4,505,1000,3-4,1128,0.5508795693062899,0.6614664403081503,0.0070921985815602835
EDF-Dynamic-Reservation,150,4,505,1000,2,1352,0.47082379193756896,0.6181045736215833,0.04142011834319527
EDF-Dynamic-Reservation,150,4,606,1000,2,1352,0.4868476646359031,0.6231989507508611,0.04585798816568047
EDF-Dynamic-Reservation,150,4,606,1000,1,1520,0.40215337348227503,0.5555276339534178,0.14078947368421052
EDF-Dynamic-Reservation,150,4,606,1000,3-4,1128,0.532437862101417,0.6643911483085321,0.01152482269503546
EDF-Dynamic-Reservation,150,4,707,1000,3-4,1128,0.5422145056104589,0.6636143127579807,0.0070921985815602835
EDF-Dynamic-Reservation,150,4,707,1000,1,1520,0.3980167789937129,0.5392516823233772,0.1506578947368421
EDF-Dynamic-Reservation,150,4,707,1000,2,1352,0.47976708749534647,0.6318143271369857,0.04142011834319527
EDF-Dynamic-Reservation,150,4,808,1000,3-4,1128,0.5437296710416617,0.6557333174633806,0.0070921985815602835
EDF-Dynamic-Reservation,150,4,808,1000,1,1520,0.41927059744075174,0.5599806047931459,0.12105263157894737
EDF-Dynamic-Reservation,150,4,808,1000,2,1352,0.4702461844592154,0.6163281283572231,0.04142011834319527
EDF-Dynamic-Reservation,150,4,909,1000,1,1520,0.428029573367662,0.5560709527262915,0.11578947368421053
EDF-Dynamic-Reservation,150,4,909,1000,2,1352,0.46908586343764797,0.6296744190379399,0.05621301775147929
EDF-Dynamic-Reservation,150,4,909,1000,3-4,1128,0.5365206541159226,0.6550159088764251,0.014184397163120567
EDF-Dynamic-Reservation,150,4,1010,1000,1,1520,0.4004434505934511,0.5547765334862462,0.1493421052631579
EDF-Dynamic-Reservation,150,4,1010,1000,3-4,1128,0.5359131707046624,0.6561488964851606,0.014184397163120567
EDF-Dynamic-Reservation,150,4,1010,1000,2,1352,0.4748032223728773,0.6328960009471971,0.0628698224852071
EDF-Dynamic-Reservation,150,6,101,1000,1,2280,0.3660833611601526,0.5139310992303757,0.22456140350877193
EDF-Dynamic-Reservation,150,6,101,1000,3-4,1692,0.4627651418878394,0.5841809144561748,0.04018912529550828
EDF-Dynamic-Reservation,150,6,101,1000,2,2028,0.42455432002094773,0.5602635854313959,0.10256410256410256
EDF-Dynamic-Reservation,150,6,202,1000,3-4,1692,0.4779920274035721,0.6084463726027255,0.04491725768321513
EDF-Dynamic-Reservation,150,6,202,1000,2,2028,0.41962374359261034,0.5574954430665545,0.10157790927021697
EDF-Dynamic-Reservation,150,6,202,1000,1,2280,0.3654457576357322,0.511481793803653,0.2293859649122807
EDF-Dynamic-Reservation,150,6,303,1000,2,2028,0.4236324839775228,0.5773674993406382,0.09664694280078895
EDF-Dynamic-Reservation,150,6,303,1000,3-4,1692,0.4787044514995873,0.6012986228422885,0.03309692671394799
EDF-Dynamic-Reservation,150,6,303,1000,1,2280,0.3696242733012306,0.5089157236098696,0.20789473684210527
EDF-Dynamic-Reservation,150,6,404,1000,3-4,1692,0.460027624622223,0.5982388882219503,0.04728132387706856
EDF-Dynamic-Reservation,150,6,404,1000,2,2028,0.4271113223069822,0.5562890339401264,0.09763313609467456
EDF-Dynamic-Reservation,150,6,404,1000,1,2280,0.3541202723783153,0.50304802702961,0.22982456140350876
EDF-Dynamic-Reservation,150,6,505,1000,1,2280,0.3576883243027941,0.514711461161801,0.2307017543859649
EDF-Dynamic-Reservation,150,6,505,1000,3-4,1692,0.4760501604452848,0.6100846857278183,0.03309692671394799
EDF-Dynamic-Reservation,150,6,505,1000,2,2028,0.41837361607011475,0.5434370391917812,0.10108481262327416
EDF-Dynamic-Reservation,150,6,606,1000,2,2028,0.411420353855864,0.5650333527360483,0.11143984220907298
EDF-Dynamic-Reservation,150,6,606,1000,1,2280,0.3665067840459843,0.5234208647451357,0.2179824561403509
EDF-Dynamic-Reservation,150,6,606,1000,3-4,1692,0.46245401747288667,0.5747257049848632,0.05673758865248227
EDF-Dynamic-Reservation,150,6,707,1000,3-4,1692,0.4764493613881996,0.6021642545567728,0.04964539007092199
EDF-Dynamic-Reservation,150,6,707,1000,1,2280,0.36275608143544785,0.5241031262824729,0.22105263157894736
EDF-Dynamic-Reservation,150,6,707,1000,2,2028,0.41936818718446905,0.5369352014431533,0.11094674556213018
EDF-Dynamic-Reservation,150,6,808,1000,3-4,1692,0.46759521031606954,0.5906703753007085,0.04491725768321513
EDF-Dynamic-Reservation,150,6,808,1000,1,2280,0.3610944869665615,0.5064941336526515,0.21929824561403508
EDF-Dynamic-Reservation,150,6,808,1000,2,2028,0.42415077882364477,0.5464249771539793,0.09664694280078895
EDF-Dynamic-Reservation,150,6,909,1000,1,2280,0.36736945443235447,0.5230330730440356,0.2149122807017544
EDF-Dynamic-Reservation,150,6,909,1000,2,2028,0.42549053056789893,0.5644224977734958,0.09270216962524655
EDF-Dynamic-Reservation,150,6,909,1000,3-4,1692,0.4756982960099904,0.5938929180631974,0.03309692671394799
EDF-Dynamic-Reservation,150,6,1010,1000,1,2280,0.3581746163577927,0.5076327166219734,0.23464912280701755
EDF-Dynamic-Reservation,150,6,1010,1000,3-4,1692,0.4729447472555612,0.5960872713555685,0.037825059101654845
EDF-Dynamic-Reservation,150,6,1010,1000,2,2028,0.4196554806543652,0.5730854043001905,0.09270216962524655
EDF-Dynamic-Reservation,150,8,101,1000,1,3040,0.2746665490930572,0.3650594505253571,0.41973684210526313
EDF-Dynamic-Reservation,150,8,101,1000,3-4,2256,0.3467526464605176,0.42510481748666656,0.28368794326241137
EDF-Dynamic-Reservation,150,8,101,1000,2,2704,0.33260329293083757,0.44172277627307405,0.3106508875739645
EDF-Dynamic-Reservation,150,8,202,1000,3-4,2256,0.3643606003743998,0.46459720161655,0.2553191489361702
EDF-Dynamic-Reservation,150,8,202,1000,2,2704,0.3081803430073299,0.40520614307784353,0.323594674556213
EDF-Dynamic-Reservation,150,8,202,1000,1,3040,0.272843784723933,0.40227834651645217,0.4236842105263158
EDF-Dynamic-Reservation,150,8,303,1000,2,2704,0.3116786140812012,0.42936676780719973,0.3165680473372781
EDF-Dynamic-Reservation,150,8,303,1000,3-4,2256,0.36644788068108786,0.45157788233918733,0.25886524822695034
EDF-Dynamic-Reservation,150,8,303,1000,1,3040,0.27148729621769224,0.36957296814126456,0.42105263157894735
EDF-Dynamic-Reservation,150,8,404,1000,3-4,2256,0.3546665850746915,0.4573962617930342,0.2695035460992908
EDF-Dynamic-Reservation,150,8,404,1000,2,2704,0.33345519819304426,0.4450128737063563,0.30288461538461536
EDF-Dynamic-Reservation,150,8,404,1000,1,3040,0.25256829480775056,0.3446332619364849,0.4394736842105263
EDF-Dynamic-Reservation,150,8,505,1000,1,3040,0.27315364322201324,0.39730136778371816,0.4236842105263158
EDF-Dynamic-Reservation,150,8,505,1000,3-4,2256,0.3651118344940187,0.451227841988262,0.2553191489361702
EDF-Dynamic-Reservation,150,8,505,1000,2,2704,0.3294884415320829,0.4171976744989727,0.3150887573964497
EDF-Dynamic-Reservation,150,8,606,1000,2,2704,0.3057165155398209,0.44053017793301286,0.33579881656804733
EDF-Dynamic-Reservation,150,8,606,1000,1,3040,0.2789118440740854,0.38766755772182215,0.40921052631578947
EDF-Dynamic-Reservation,150,8,606,1000,3-4,2256,0.34725616109415863,0.44690692470772725,0.2978723404255319
EDF-Dynamic-Reservation,150,8,707,1000,3-4,2256,0.36128607072763763,0.4490549251961175,0.2730496453900709
EDF-Dynamic-Reservation,150,8,707,1000,1,3040,0.2734695167074196,0.38652914340647293,0.4105263157894737
EDF-Dynamic-Reservation,150,8,707,1000,2,2704,0.31836874900925954,0.4037609313062755,0.34171597633136097
EDF-Dynamic-Reservation,150,8,808,1000,3-4,2256,0.3518518135382776,0.4488392058304185,0.2872340425531915
EDF-Dynamic-Reservation,150,8,808,1000,1,3040,0.2720083488402594,0.3935058101293576,0.4052631578947368
EDF-Dynamic-Reservation,150,8,808,1000,2,2704,0.32487090650253964,0.40910724572702034,0.31952662721893493
EDF-Dynamic-Reservation,150,8,909,1000,1,3040,0.2611495145724996,0.3769632165685663,0.42894736842105263
EDF-Dynamic-Reservation,150,8,909,1000,2,2704,0.3177937526442584,0.43278858107655316,0.3136094674556213
EDF-Dynamic-Reservation,150,8,909,1000,3-4,2256,0.36293372044016026,0.4449238293485685,0.2730496453900709
EDF-Dynamic-Reservation,150,8,1010,1000,1,3040,0.27498455874661604,0.403917916111514,0.4243421052631579
EDF-Dynamic-Reservation,150,8,1010,1000,3-4,2256,0.36964162342860823,0.4636858060754604,0.2695035460992908
EDF-Dynamic-Reservation,150,8,1010,1000,2,2704,0.3113364216742021,0.4239036501945931,0.32988165680473375
EDF-Dynamic-Reservation,150,10,101,1000,1,3800,0.2219136990593361,0.3107750324658897,0.5347368421052632
EDF-Dynamic-Reservation,150,10,101,1000,3-4,2820,0.2857882331996329,0.39605747763627297,0.41843971631205673
EDF-Dynamic-Reservation,150,10,101,1000,2,3380,0.2537487202346648,0.36778412080609113,0.46153846153846156
EDF-Dynamic-Reservation,150,10,202,1000,3-4,2820,0.27948860405775766,0.32155200352689894,0.4326241134751773
EDF-Dynamic-Reservation,150,10,202,1000,2,3380,0.2597423979701291,0.3516439067912407,0.4319526627218935
EDF-Dynamic-Reservation,150,10,202,1000,1,3800,0.19681283976335573,0.27063201389708735,0.5715789473684211
EDF-Dynamic-Reservation,150,10,303,1000,2,3380,0.25641772922484257,0.30879243492452624,0.46745562130177515
EDF-Dynamic-Reservation,150,10,303,1000,3-4,2820,0.3046347552953658,0.388977129650002,0.375886524822695
EDF-Dynamic-Reservation,150,10,303,1000,1,3800,0.21420564920158539,0.3347295633548648,0.5578947368421052
EDF-Dynamic-Reservation,150,10,404,1000,3-4,2820,0.2703750119297595,0.33416501718857916,0.4326241134751773
EDF-Dynamic-Reservation,150,10,404,1000,2,3380,0.2586048235324803,0.3085999904438874,0.46153846153846156
EDF-Dynamic-Reservation,150,10,404,1000,1,3800,0.22033123115172634,0.3516725414467138,0.5210526315789473
EDF-Dynamic-Reservation,150,10,505,1000,1,3800,0.24567252611346402,0.36215617357866864,0.5197368421052632
EDF-Dynamic-Reservation,150,10,505,1000,3-4,2820,0.2893455255183715,0.3415591859779544,0.3971631205673759
EDF-Dynamic-Reservation,150,10,505,1000,2,3380,0.23431410209685968,0.3722448420281437,0.46745562130177515
EDF-Dynamic-Reservation,150,10,606,1000,2,3380,0.25414819461671545,0.3706641768686182,0.47928994082840237
EDF-Dynamic-Reservation,150,10,606,1000,1,3800,0.21533178143772336,0.28409505337898233,0.5494736842105263
EDF-Dynamic-Reservation,150,10,606,1000,3-4,2820,0.2935573874158112,0.38658672143848966,0.41134751773049644
EDF-Dynamic-Reservation,150,10,707,1000,3-4,2820,0.2688918440711436,0.38085564721067827,0.4397163120567376
EDF-Dynamic-Reservation,150,10,707,1000,1,3800,0.2037151450752167,0.31379855969507364,0.5526315789473685
EDF-Dynamic-Reservation,150,10,707,1000,2,3380,0.28225479557040983,0.34133153910809017,0.41420118343195267
EDF-Dynamic-Reservation,150,10,808,1000,3-4,2820,0.28512000039879887,0.3538537831058208,0.3900709219858156
EDF-Dynamic-Reservation,150,10,808,1000,1,3800,0.20672398243945592,0.3022650228526133,0.5578947368421052
EDF-Dynamic-Reservation,150,10,808,1000,2,3380,0.28120833873859846,0.3685431706400161,0.4260355029585799
EDF-Dynamic-Reservation,150,10,909,1000,1,3800,0.21676877292970886,0.3349501627510836,0.5421052631578948
EDF-Dynamic-Reservation,150,10,909,1000,2,3380,0.25969692972100156,0.40915096944958895,0.4378698224852071
EDF-Dynamic-Reservation,150,10,909,1000,3-4,2820,0.2915270382326419,0.3370437337382493,0.4397163120567376
EDF-Dynamic-Reservation,150,10,1010,1000,1,3800,0.20604975984229246,0.2794991651628354,0.5568421052631579
EDF-Dynamic-Reservation,150,10,1010,1000,3-4,2820,0.2904124845972955,0.354426508120103,0.41134751773049644
EDF-Dynamic-Reservation,150,10,1010,1000,2,3380,0.2554435792450734,0.3668777926461807,0.4319526627218935
EDF-Dynamic-Reservation,200,4,101,1000,1,1520,0.4245402853172984,0.5275273641070616,0.14210526315789473
EDF-Dynamic-Reservation,200,4,101,1000,3-4,1128,0.5823564886470687,0.6662057278510705,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,101,1000,2,1352,0.5035776462334666,0.6185223906027953,0.029585798816568046
EDF-Dynamic-Reservation,200,4,202,1000,3-4,1128,0.5838870172847777,0.6665321408197445,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,202,1000,2,1352,0.5037843799936382,0.6169585538175918,0.029585798816568046
EDF-Dynamic-Reservation,200,4,202,1000,1,1520,0.4246109459979709,0.5333823554213819,0.14736842105263157
EDF-Dynamic-Reservation,200,4,303,1000,2,1352,0.5028709562496105,0.6175199003039024,0.029585798816568046
EDF-Dynamic-Reservation,200,4,303,1000,3-4,1128,0.5817955893901623,0.6661887926175493,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,303,1000,1,1520,0.423895537201124,0.53394093737878,0.14736842105263157
EDF-Dynamic-Reservation,200,4,404,1000,3-4,1128,0.5768906484552812,0.6614700083160191,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,404,1000,2,1352,0.4958471033083809,0.6157859767353735,0.029585798816568046
EDF-Dynamic-Reservation,200,4,404,1000,1,1520,0.4197098840250619,0.5218767814075861,0.14210526315789473
EDF-Dynamic-Reservation,200,4,505,1000,1,1520,0.4300493117272677,0.54188723795389,0.14210526315789473
EDF-Dynamic-Reservation,200,4,505,1000,3-4,1128,0.579933177978501,0.6633088468977042,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,505,1000,2,1352,0.4982580507776419,0.6135024264412225,0.029585798816568046
EDF-Dynamic-Reservation,200,4,606,1000,2,1352,0.5031681521075297,0.6170520113964155,0.029585798816568046
EDF-Dynamic-Reservation,200,4,606,1000,1,1520,0.426348656991461,0.5333884269643971,0.13157894736842105
EDF-Dynamic-Reservation,200,4,606,1000,3-4,1128,0.5817570325519424,0.6677465609525687,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,707,1000,3-4,1128,0.5803706235134314,0.6617893194125714,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,707,1000,1,1520,0.42485477775499064,0.5318874066078626,0.1368421052631579
EDF-Dynamic-Reservation,200,4,707,1000,2,1352,0.5016221305867237,0.6137281069611472,0.029585798816568046
EDF-Dynamic-Reservation,200,4,808,1000,3-4,1128,0.5823508335333398,0.6656139506990769,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,808,1000,1,1520,0.4223768362716329,0.5268473512893597,0.13157894736842105
EDF-Dynamic-Reservation,200,4,808,1000,2,1352,0.5044331820525522,0.6133245264841048,0.029585798816568046
EDF-Dynamic-Reservation,200,4,909,1000,1,1520,0.42581352868156763,0.5277999089268548,0.13157894736842105
EDF-Dynamic-Reservation,200,4,909,1000,2,1352,0.49750018717879346,0.6171018955060127,0.029585798816568046
EDF-Dynamic-Reservation,200,4,909,1000,3-4,1128,0.5837709076272638,0.665949377582367,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,1010,1000,1,1520,0.4267525960285072,0.5362218137048218,0.14210526315789473
EDF-Dynamic-Reservation,200,4,1010,1000,3-4,1128,0.5811260007945067,0.6692386369704615,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,1010,1000,2,1352,0.4990213453563906,0.6164137351989188,0.029585798816568046
EDF-Dynamic-Reservation,200,6,101,1000,1,2280,0.40501244696269345,0.5656487837237673,0.13771929824561405
EDF-Dynamic-Reservation,200,6,101,1000,3-4,1692,0.5234072748167105,0.6581523983454641,0.0070921985815602835
EDF-Dynamic-Reservation,200,6,101,1000,2,2028,0.4622214145932521,0.6144769696184738,0.03698224852071006
EDF-Dynamic-Reservation,200,6,202,1000,3-4,1692,0.5207316465796139,0.6587919993222264,0.009456264775413711
EDF-Dynamic-Reservation,200,6,202,1000,2,2028,0.4645380068435487,0.6218870136937891,0.03747534516765286
EDF-Dynamic-Reservation,200,6,202,1000,1,2280,0.3946338254912527,0.5441881841026766,0.14868421052631578
EDF-Dynamic-Reservation,200,6,303,1000,2,2028,0.4596387485728348,0.6219382751256894,0.04684418145956608
EDF-Dynamic-Reservation,200,6,303,1000,3-4,1692,0.5181113690831091,0.6560488670715735,0.01182033096926714
EDF-Dynamic-Reservation,200,6,303,1000,1,2280,0.395581257775541,0.5473045722091984,0.156140350877193
EDF-Dynamic-Reservation,200,6,404,1000,3-4,1692,0.5219576481242222,0.6654037739803703,0.009456264775413711
EDF-Dynamic-Reservation,200,6,404,1000,2,2028,0.46272683329467784,0.6172036170186551,0.03550295857988166
EDF-Dynamic-Reservation,200,6,404,1000,1,2280,0.3934760969084977,0.5508212324107961,0.14956140350877192
EDF-Dynamic-Reservation,200,6,505,1000,1,2280,0.40511723632882257,0.5612966117416895,0.14210526315789473
EDF-Dynamic-Reservation,200,6,505,1000,3-4,1692,0.5207813583159963,0.6675167175110633,0.014184397163120567
EDF-Dynamic-Reservation,200,6,505,1000,2,2028,0.47191399679953605,0.6265260105063147,0.03944773175542406
EDF-Dynamic-Reservation,200,6,606,1000,2,2028,0.47077019030524825,0.6275582760091791,0.04339250493096647
EDF-Dynamic-Reservation,200,6,606,1000,1,2280,0.4077555756508372,0.5619800538568352,0.13815789473684212
EDF-Dynamic-Reservation,200,6,606,1000,3-4,1692,0.5235871783922774,0.6637155087451133,0.009456264775413711
EDF-Dynamic-Reservation,200,6,707,1000,3-4,1692,0.5219274444863297,0.6618715030962113,0.0070921985815602835
EDF-Dynamic-Reservation,200,6,707,1000,1,2280,0.40659355786495993,0.5615706744472366,0.1394736842105263
EDF-Dynamic-Reservation,200,6,707,1000,2,2028,0.46873046918644556,0.618784332262628,0.03550295857988166
EDF-Dynamic-Reservation,200,6,808,1000,3-4,1692,0.523409998792176,0.6621585826192878,0.009456264775413711
EDF-Dynamic-Reservation,200,6,808,1000,1,2280,0.40193669579774066,0.5529657801089505,0.1412280701754386
EDF-Dynamic-Reservation,200,6,808,1000,2,2028,0.4618723584434166,0.6222385564299966,0.047337278106508875
EDF-Dynamic-Reservation,200,6,909,1000,1,2280,0.4074511959947565,0.5652188847474969,0.13026315789473683
EDF-Dynamic-Reservation,200,6,909,1000,2,2028,0.4669755310910805,0.6236742521565611,0.038461538461538464
EDF-Dynamic-Reservation,200,6,909,1000,3-4,1692,0.5223511772067817,0.6636737511027819,0.009456264775413711
EDF-Dynamic-Reservation,200,6,1010,1000,1,2280,0.40039809381010627,0.5568205353077091,0.1425438596491228
EDF-Dynamic-Reservation,200,6,1010,1000,3-4,1692,0.5212855870103978,0.6655789193490915,0.01182033096926714
EDF-Dynamic-Reservation,200,6,1010,1000,2,2028,0.46251204402327584,0.6224263480654731,0.03944773175542406
EDF-Dynamic-Reservation,200,8,101,1000,1,3040,0.36802570255834677,0.5335374327492284,0.2
EDF-Dynamic-Reservation,200,8,101,1000,3-4,2256,0.470338662243724,0.6254372516820169,0.03368794326241135
EDF-Dynamic-Reservation,200,8,101,1000,2,2704,0.4209254725124211,0.5726559239032933,0.08912721893491124
EDF-Dynamic-Reservation,200,8,202,1000,3-4,2256,0.4818477322913715,0.6290316269583242,0.03900709219858156
EDF-Dynamic-Reservation,200,8,202,1000,2,2704,0.4358792576640828,0.5854135032077586,0.07655325443786982
EDF-Dynamic-Reservation,200,8,202,1000,1,3040,0.36054767277549415,0.5022836169530973,0.2069078947368421
EDF-Dynamic-Reservation,200,8,303,1000,2,2704,0.4317912726292649,0.6037574454287374,0.07248520710059171
EDF-Dynamic-Reservation,200,8,303,1000,3-4,2256,0.4689203466474196,0.6279332609761824,0.03723404255319149
