time_s,gpu,temperature_c,voltage_v
3.985,0,59.99381390878059,0.8
3.986,0,59.993816948936605,0.8
3.987,0,59.993819987555305,0.8
3.988,0,59.99382302463746,0.8
3.989,0,59.99382606018384,0.8
3.99,0,59.993829094195235,0.8
3.991,0,59.99383212667241,0.8
3.992,0,59.99383515761615,0.8
3.993,0,59.99383818702722,0.8
3.994,0,59.99384121490641,0.8
3.995,0,59.993844241254486,0.8
3.996,0,59.993847266072216,0.8
3.997,0,59.99385028936038,0.8
3.998,0,59.99385331111976,0.8
3.999,0,59.99385633135111,0.8
4.0,0,59.99385935005522,0.8
4.001,0,59.99386236723285,0.8
4.002,0,59.993865382884785,0.8
4.003,0,59.99386839701178,0.8
4.0040000000000004,0,59.99387140961462,0.8
4.005,0,59.99387442069408,0.8
4.006,0,59.993877430250905,0.8
4.007,0,59.99388043828589,0.8
4.008,0,59.99388344479979,0.8
4.009,0,59.993886449793386,0.8
4.01,0,59.993889453267435,0.8
4.011,0,59.99389245522271,0.8
4.0120000000000005,0,59.99389545565999,0.8
4.013,0,59.99389845458003,0.8
4.014,0,59.99390145198359,0.8
4.015,0,59.99390444787146,0.8
4.016,0,59.99390744224438,0.8
4.017,0,59.99391043510314,0.8
4.018,0,59.993913426448486,0.8
4.019,0,59.98741555593978,0.6
4.0200000000000005,0,59.97225167242101,0.6
4.021,0,59.95709545685514,0.6
4.022,0,59.941946905364695,0.6
4.023,0,59.926806014074174,0.6
4.024,0,59.911672779110006,0.6
4.025,0,59.89654719660061,0.6
4.026,0,59.88142926267638,0.6
4.027,0,59.86699825324973,0.88
4.0280000000000005,0,59.87575095166121,0.88
4.029,0,59.88449922407725,0.88
4.03,0,59.89324307273597,0.88
4.031,0,59.901982499874336,0.88
4.032,0,59.910717507728194,0.88
4.033,0,59.91944809853224,0.88
4.034,0,59.92817427452005,0.88
4.035,0,59.93689603792409,0.88
4.0360000000000005,0,59.93825950642404,0.8
4.037,0,59.93829063889162,0.8
4.038,0,59.938321755616386,0.8
4.039,0,59.93835285660629,0.8
4.04,0,59.9383839418693,0.8
4.041,0,59.93841501141335,0.8
4.042,0,59.938446065246396,0.8
4.043,0,59.93847710337639,0.8
4.0440000000000005,0,59.93850812581127,0.8
4.045,0,59.938539132558965,0.8
4.046,0,59.938570123627414,0.8
4.047,0,59.938601099024545,0.8
4.048,0,59.93863205875829,0.8
4.049,0,59.93866300283655,0.8
4.05,0,59.93869393126725,0.8
4.051,0,59.938724844058314,0.8
4.0520000000000005,0,59.93875574121764,0.8
4.053,0,59.938786622753135,0.8
4.054,0,59.9388174886727,0.8
4.055,0,59.93884833898422,0.8
4.056,0,59.92755165834522,0.6
4.057,0,59.91241804632955,0.6
4.058,0,59.897292086959325,0.6
4.059,0,59.882173776364795,0.6
4.0600000000000005,0,59.86706311067821,0.6
4.061,0,59.851960086033756,0.6
4.062,0,59.83686469856755,0.6
4.063,0,59.821776944417714,0.6
4.064,0,59.80669681972425,0.6
4.065,0,59.7916243206292,0.6
4.066,0,59.77655944327648,0.6
4.067,0,59.761502183812,0.6
4.0680000000000005,0,59.74645253838361,0.6
4.069,0,59.7314105031411,0.6
4.07,0,59.7163760742362,0.6
4.071,0,59.70134924782263,0.6
4.072,0,59.686330020055976,0.6
4.073,0,59.67131838709385,0.6
4.074,0,59.65631434509576,0.6
4.075,0,59.64163563255293,0.88
4.0760000000000005,0,59.65050229055515,0.88
4.077,0,59.65936446493575,0.88
4.078,0,59.66822215796198,0.88
4.079,0,59.67707537189992,0.88
4.08,0,59.68592410901455,0.88
4.081,0,59.69476837156966,0.88
4.082,0,59.7036081618279,0.88
4.083,0,59.7124434820508,0.88
4.0840000000000005,0,59.72127433449873,0.88
4.085,0,59.7301007214309,0.88
4.086,0,59.73892264510543,0.88
4.087,0,59.74774010777924,0.88
4.088,0,59.75655311170814,0.88
4.089,0,59.765361659146805,0.88
4.09,0,59.774165752348736,0.88
4.091,0,59.78296539356633,0.88
4.0920000000000005,0,59.79176058505084,0.88
4.093,0,59.80055132905234,0.88
4.094,0,59.80933762781983,0.88
4.095,0,59.81811948360112,0.88
4.096,0,59.82689689864293,0.88
4.097,0,59.83566987519079,0.88
4.098,0,59.84443841548914,0.88
4.099,0,59.853202521781256,0.88
4.1,0,59.86196219630929,0.88
4.101,0,59.870717441314284,0.88
4.102,0,59.8794682590361,0.88
4.103,0,59.888214651713504,0.88
4.104,0,59.89695662158411,0.88
4.105,0,59.90569417088442,0.88
4.106,0,59.91442730184978,0.88
4.107,0,59.92315601671442,0.88
4.108,0,59.931880317711446,0.88
4.109,0,59.940600207072826,0.88
4.11,0,59.9493156870294,0.88
4.111,0,59.95802675981088,0.88
4.112,0,59.95557076696471,0.6
4.113,0,59.940422986467404,0.6
4.114,0,59.92528286578016,0.6
4.115,0,59.9101504010296,0.6
4.116,0,59.89502558834434,0.6
4.117,0,59.87990842385494,0.6
4.118,0,59.864798903693924,0.6
4.119,0,59.84969702399579,0.6
4.12,0,59.83460278089692,0.6
4.121,0,59.819516170535735,0.6
4.122,0,59.804437189052585,0.6
4.123,0,59.78936583258972,0.6
4.124,0,59.77430209729141,0.6
4.125,0,59.75924597930383,0.6
4.126,0,59.744197474775106,0.6
4.127,0,59.72915657985537,0.6
4.128,0,59.7141232906966,0.6
4.1290000000000004,0,59.6990976034528,0.6
4.13,0,59.684079514279915,0.6
4.131,0,59.66906901933578,0.6
4.132,0,59.65406611478022,0.6
4.133,0,59.63907079677497,0.6
4.134,0,59.624083061483745,0.6
4.135,0,59.60910290507218,0.6
4.136,0,59.59413032370783,0.6
4.1370000000000005,0,59.579165313560196,0.6
4.138,0,59.56420787080077,0.6
4.139,0,59.549257991602886,0.6
4.14,0,59.534315672141894,0.6
4.141,0,59.519380908595025,0.6
4.142,0,59.50445369714147,0.6
4.143,0,59.48953403396236,0.6
4.144,0,59.47462191524072,0.6
4.1450000000000005,0,59.459717337161536,0.6
4.146,0,59.44482029591174,0.6
4.147,0,59.429930787680135,0.6
4.148,0,59.4150488086575,0.6
4.149,0,59.40017435503651,0.6
4.15,0,59.385307423011795,0.6
4.151,0,59.3704480087799,0.6
4.152,0,59.35559610853926,0.6
4.1530000000000005,0,59.34075171849027,0.6
4.154,0,59.32591483483526,0.6
4.155,0,59.31108545377842,0.6
4.156,0,59.29626357152593,0.6
4.157,0,59.281449184285805,0.6
4.158,0,59.266642288268066,0.6
4.159,0,59.25184287968462,0.6
4.16,0,59.237050954749236,0.6
4.1610000000000005,0,59.22226650967768,0.6
4.162,0,59.20748954068758,0.6
4.163,0,59.19272004399849,0.6
4.164,0,59.17795801583189,0.6
4.165,0,59.1862447913481,0.88
4.166,0,59.19534172779548,0.88
4.167,0,59.204434064175835,0.88
4.168,0,59.213521802815336,0.88
4.1690000000000005,0,59.2226049460389,0.88
4.17,0,59.23168349617031,0.88
4.171,0,59.240757455532176,0.88
4.172,0,59.24982682644591,0.88
4.173,0,59.25889161123176,0.88
4.174,0,59.26795181220882,0.88
4.175,0,59.27700743169497,0.88
4.176,0,59.286058472006964,0.88
4.1770000000000005,0,59.29510493546036,0.88
4.178,0,59.304146824369525,0.88
4.179,0,59.3131841410477,0.88
4.18,0,59.322216887806924,0.88
4.181,0,59.33124506695809,0.88
4.182,0,59.3402686808109,0.88
4.183,0,59.3492877316739,0.88
4.184,0,59.35830222185447,0.88
4.1850000000000005,0,59.367312153658816,0.88
4.186,0,59.37631752939198,0.88
4.187,0,59.38531835135785,0.88
4.188,0,59.394314621859124,0.88
4.189,0,59.403306343197364,0.88
4.19,0,59.41229351767295,0.88
4.191,0,59.4212761475851,0.88
4.192,0,59.43025423523188,0.88
4.1930000000000005,0,59.43922778291018,0.88
4.194,0,59.44819679291574,0.88
4.195,0,59.45716126754313,0.88
4.196,0,59.46612120908576,0.88
4.197,0,59.47507661983591,0.88
4.198,0,59.48402750208465,0.88
4.199,0,59.492973858121914,0.88
4.2,0,59.5019156902365,0.88
4.2010000000000005,0,59.50082258534668,0.6
4.202,0,59.48590475831952,0.6
4.203,0,59.47099447482133,0.6
4.204,0,59.456091731037596,0.6
4.205,0,59.44119652315567,0.6
4.206,0,59.42630884736485,0.6
4.207,0,59.4114286998564,0.6
4.208,0,59.39655607682345,0.6
4.2090000000000005,0,59.381690974461094,0.6
4.21,0,59.36683338896635,0.6
4.211,0,59.35198331653812,0.6
4.212,0,59.33714075337728,0.6
4.213,0,59.32230569568658,0.6
4.214,0,59.307478139670735,0.6
4.215,0,59.29265808153635,0.6
4.216,0,59.27784551749195,0.6
4.2170000000000005,0,59.26304044374798,0.6
4.218,0,59.248242856516825,0.6
4.219,0,59.233452752012745,0.6
4.22,0,59.21867012645195,0.6
4.221,0,59.20389497605252,0.6
4.222,0,59.18912729703449,0.6
4.223,0,59.17436708561981,0.6
4.224,0,59.15961433803227,0.6
4.225,0,59.14486905049769,0.6
4.226,0,59.130131219243665,0.6
4.227,0,59.115400840499795,0.6
4.228,0,59.100677910497566,0.6
4.229,0,59.08596242547032,0.6
4.23,0,59.08623095812423,0.88
4.231,0,59.09537846877714,0.88
4.232,0,59.104521353789096,0.88
4.233,0,59.11365961549914,0.88
4.234,0,59.122793256245146,0.88
4.235,0,59.131922278363824,0.88
4.236,0,59.14104668419066,0.88
4.237,0,59.15016647606001,0.88
4.238,0,59.159281656305005,0.88
4.239,0,59.16839222725761,0.88
4.24,0,59.177498191248645,0.88
4.241,0,59.18659955060768,0.88
4.242,0,59.1956963076632,0.88
4.243,0,59.20478846474242,0.88
4.244,0,59.21387602417143,0.88
4.245,0,59.22295898827514,0.88
4.246,0,59.23203735937727,0.88
4.247,0,59.24111113980038,0.88
4.248,0,59.24170988105341,0.6
4.249,0,59.226923080092796,0.6
4.25,0,59.21214375640493,0.6
4.251,0,59.19737190620877,0.6
4.252,0,59.18260752572522,0.6
4.253,0,59.167850611177,0.6
4.2540000000000004,0,59.153101158788814,0.6
4.255,0,59.13835916478729,0.6
4.256,0,59.12362462540088,0.6
4.257,0,59.10889753686002,0.6
4.258,0,59.09417789539701,0.6
4.259,0,59.07946569724609,0.6
4.26,0,59.064760938643374,0.6
4.261,0,59.050063615826886,0.6
4.2620000000000005,0,59.04855678760942,0.88
4.263,0,59.057723349039435,0.88
4.264,0,59.066885275195034,0.88
4.265,0,59.07604256842015,0.88
4.266,0,59.08519523105754,0.88
4.267,0,59.09434326544874,0.88
4.268,0,59.103486673934135,0.88
4.269,0,59.11262545885292,0.88
4.2700000000000005,0,59.1217596225431,0.88
4.271,0,59.1308891673415,0.88
4.272,0,59.14001409558377,0.88
4.273,0,59.149134409604365,0.88
4.274,0,59.15825011173658,0.88
4.275,0,59.167361204312506,0.88
4.276,0,59.17646768966307,0.88
4.277,0,59.185569570118034,0.88
4.2780000000000005,0,59.19466684800594,0.88
4.279,0,59.203759525654185,0.88
4.28,0,59.212847605388994,0.88
4.281,0,59.22193108953539,0.88
4.282,0,59.23100998041724,0.88
4.283,0,59.24008428035724,0.88
4.284,0,59.24915399167688,0.88
4.285,0,59.25821911669651,0.88
4.2860000000000005,0,59.26727965773529,0.88
4.287,0,59.2763356171112,0.88
4.288,0,59.285386997141096,0.88
4.289,0,59.29443380014058,0.88
4.29,0,59.303476028424164,0.88
4.291,0,59.312513684305145,0.88
4.292,0,59.32154677009564,0.88
4.293,0,59.33057528810664,0.88
4.2940000000000005,0,59.339599240647935,0.88
4.295,0,59.34861863002815,0.88
4.296,0,59.35763345855476,0.88
4.297,0,59.366643728534044,0.88
4.298,0,59.375480023449995,0.6
4.299,0,59.360625578659906,0.6
4.3,0,59.34577864534819,0.6
4.301,0,59.330939219716484,0.6
4.3020000000000005,0,59.31610729796836,0.6
4.303,0,59.301282876309344,0.6
4.304,0,59.28646595094682,0.6
4.305,0,59.27165651809013,0.6
4.306,0,59.25685457395052,0.6
4.307,0,59.24206011474116,0.6
4.308,0,59.22727313667713,0.6
4.309,0,59.21249363597541,0.6
4.3100000000000005,0,59.19772160885492,0.6
4.311,0,59.18295705153649,0.6
4.312,0,59.168199960242816,0.6
4.313,0,59.15345033119857,0.6
4.314,0,59.13870816063029,0.6
4.315,0,59.123973444766406,0.6
4.316,0,59.10924617983733,0.6
4.317,0,59.0945263620753,0.6
4.3180000000000005,0,59.086346080941915,0.88
4.319,0,59.09549353338043,0.88
4.32,0,59.10463636020742,0.88
4.321,0,59.11377456376192,0.88
4.322,0,59.12290814638181,0.88
4.323,0,59.13203711040374,0.88
4.324,0,59.141161458163225,0.88
4.325,0,59.15028119199458,0.88
4.3260000000000005,0,59.159396314230925,0.88
4.327,0,59.16850682720422,0.88
4.328,0,59.177612733245255,0.88
4.329,0,59.186714034683604,0.88
4.33,0,59.19581073384771,0.88
4.331,0,59.2049028330648,0.88
4.332,0,59.213990334660934,0.88
4.333,0,59.22307324096102,0.88
4.3340000000000005,0,59.23215155428876,0.88
4.335,0,59.24122527696669,0.88
4.336,0,59.250294411316176,0.88
4.337,0,59.259358959657405,0.88
4.338,0,59.268418924309394,0.88
4.339,0,59.27747430759,0.88
4.34,0,59.28652511181586,0.88
4.341,0,59.29557133930252,0.88
4.3420000000000005,0,59.304612992364284,0.88
4.343,0,59.31365007331429,0.88
4.344,0,59.32268258446458,0.88
4.345,0,59.331710528125924,0.88
4.346,0,59.34073390660801,0.88
4.347,0,59.34975272221931,0.88
4.348,0,59.35876697726712,0.88
4.349,0,59.36777667405762,0.88
4.3500000000000005,0,59.37458781567315,0.6
4.351,0,59.35973382204766,0.6
4.352,0,59.34488733967237,0.6
4.353,0,59.33004836474909,0.6
4.354,0,59.31521689348148,0.6
4.355,0,59.30039292207516,0.6
4.356,0,59.28557644673767,0.6
4.357,0,59.27076746367844,0.6
4.358,0,59.25596596910886,0.6
4.359,0,59.257680154807105,0.88
4.36,0,59.26674096838387,0.88
4.361,0,59.27579720015997,0.88
4.362,0,59.28484885245229,0.88
4.363,0,59.29389592757655,0.88
4.364,0,59.30293842784727,0.88
4.365,0,59.31197635557787,0.88
4.366,0,59.321009713080514,0.88
4.367,0,59.31786748362529,0.6
4.368,0,59.30304217188947,0.6
4.369,0,59.28822435690026,0.6
4.37,0,59.273414034866725,0.6
4.371,0,59.258611201999905,0.6
4.372,0,59.24381585451275,0.6
4.373,0,59.22902798862009,0.6
4.374,0,59.214247600538705,0.6
4.375,0,59.20210251306321,0.88
4.376,0,59.21119143070307,0.88
4.377,0,59.22027575233079,0.88
4.378,0,59.2293554802705,0.88
4.3790000000000004,0,59.238430616845065,0.88
4.38,0,59.2475011643762,0.88
4.381,0,59.2565671251845,0.88
4.382,0,59.265628501589305,0.88
4.383,0,59.27468529590883,0.88
4.384,0,59.283737510460114,0.88
4.385,0,59.292785147559,0.88
4.386,0,59.30182820952021,0.88
4.3870000000000005,0,59.310866698657236,0.88
4.388,0,59.319900617282435,0.88
4.389,0,59.328929967707,0.88
4.39,0,59.337954752240904,0.88
4.391,0,59.34697497319304,0.88
4.392,0,59.35599063287106,0.88
4.393,0,59.365001733581465,0.88
4.394,0,59.37400827762963,0.88
4.3950000000000005,0,59.38301026731969,0.88
4.396,0,59.39200770495468,0.88
4.397,0,59.401000592836446,0.88
4.398,0,59.409988933265666,0.88
4.399,0,59.41897272854186,0.88
4.4,0,59.4279519809634,0.88
4.401,0,59.436926692827456,0.88
4.402,0,59.43025607426122,0.6
4.4030000000000005,0,59.41537393075023,0.6
4.404,0,59.40049931272408,0.6
4.405,0,59.385632216377324,0.6
4.406,0,59.370772637906484,0.6
4.407,0,59.35592057350995,0.6
4.408,0,59.34107601938808,0.6
4.409,0,59.32623897174315,0.6
4.41,0,59.317507728558674,0.88
4.4110000000000005,0,59.32653828900031,0.88
4.412,0,59.33556428293943,0.88
4.413,0,59.34458571268521,0.88
4.414,0,59.35360258054561,0.88
4.415,0,59.36261488882747,0.88
4.416,0,59.37162263983643,0.88
4.417,0,59.38062583587698,0.88
4.418,0,59.38962447925244,0.88
4.4190000000000005,0,59.398618572264965,0.88
4.42,0,59.40760811721553,0.88
4.421,0,59.416593116404,0.88
4.422,0,59.42557357212901,0.88
4.423,0,59.43454948668807,0.88
4.424,0,59.44352086237753,0.88
4.425,0,59.45248770149256,0.88
4.426,0,59.46145000632718,0.88
4.4270000000000005,0,59.47040777917425,0.88
4.428,0,59.47936102232548,0.88
4.429,0,59.488309738071386,0.88
4.43,0,59.49725392870137,0.88
4.431,0,59.50619359650366,0.88
4.432,0,59.51512874376532,0.88
4.433,0,59.52405937277224,0.88
4.434,0,59.532985485809206,0.88
4.4350000000000005,0,59.54190708515981,0.88
4.436,0,59.550824173106484,0.88
4.437,0,59.54062644189874,0.6
4.438,0,59.525688487171664,0.6
4.439,0,59.51075808615157,0.6
4.44,0,59.49583523501879,0.6
4.441,0,59.48091992995556,0.6
4.442,0,59.46601216714602,0.6
4.4430000000000005,0,59.45111194277628,0.6
4.444,0,59.43621925303437,0.6
4.445,0,59.430902615776375,0.88
4.446,0,59.43987583558672,0.88
4.447,0,59.44884451789012,0.88
4.448,0,59.45780866498106,0.88
4.449,0,59.46676827915287,0.88
4.45,0,59.475723362697735,0.88
4.4510000000000005,0,59.48467391790665,0.88
4.452,0,59.49361994706947,0.88
4.453,0,59.5025614524749,0.88
4.454,0,59.51149843641046,0.88
4.455,0,59.520430901162555,0.88
4.456,0,59.529358849016404,0.88
4.457,0,59.538282282256056,0.88
4.458,0,59.54720120316445,0.88
4.4590000000000005,0,59.556115614023334,0.88
4.46,0,59.56502551711331,0.88
4.461,0,59.57393091471384,0.88
4.462,0,59.582831809103226,0.88
4.463,0,59.59172820255861,0.88
4.464,0,59.600620097356,0.88
4.465,0,59.60950749577022,0.88
4.466,0,59.618390400074986,0.88
4.4670000000000005,0,59.62726881254283,0.88
4.468,0,59.63614273544515,0.88
4.469,0,59.64501217105221,0.88
4.47,0,59.65387712163309,0.88
4.471,0,59.66273758945576,0.88
4.472,0,59.67159357678701,0.88
4.473,0,59.6804450858925,0.88
4.474,0,59.689292119036764,0.88
4.4750000000000005,0,59.69813467848316,0.88
4.476,0,59.7069727664939,0.88
4.477,0,59.71580638533007,0.88
4.478,0,59.724635537251615,0.88
4.479,0,59.73346022451733,0.88
4.48,0,59.742280449384864,0.88
4.481,0,59.75109621411071,0.88
4.482,0,59.739496207526535,0.6
4.483,0,59.724457689906494,0.6
4.484,0,59.7094267768453,0.6
4.485,0,59.69440346449754,0.6
4.486,0,59.67938774901978,0.6
4.487,0,59.66437962657046,0.6
4.488,0,59.649379093309996,0.6
4.489,0,59.634386145400775,0.6
4.49,0,59.619400779007066,0.6
4.491,0,59.60442299029514,0.6
4.492,0,59.589452775433145,0.6
4.493,0,59.5744901305912,0.6
4.494,0,59.55953505194138,0.6
4.495,0,59.54458753565764,0.6
4.496,0,59.529647577915924,0.6
4.497,0,59.51471517489409,0.6
4.498,0,59.49979032277193,0.6
4.499,0,59.48487301773115,0.6
4.5,0,59.46996325595539,0.6
4.501,0,59.457978076225345,0.88
4.502,0,59.46693760473062,0.88
4.503,0,59.47589260265225,0.88
4.5040000000000004,0,59.48484307228125,0.88
4.505,0,59.493789015907424,0.88
4.506,0,59.50273043581946,0.88
4.507,0,59.51166733430486,0.88
4.508,0,59.52059971365,0.88
4.509,0,59.52952757614007,0.88
4.51,0,59.53845092405913,0.88
4.511,0,59.54736975969007,0.88
4.5120000000000005,0,59.556284085314616,0.88
4.513,0,59.56519390321336,0.88
4.514,0,59.57409921566574,0.88
4.515,0,59.583000024950024,0.88
4.516,0,59.59189633334336,0.88
4.517,0,59.60078814312169,0.88
4.518,0,59.609675456559856,0.88
4.519,0,59.618558275931534,0.88
4.5200000000000005,0,59.62743660350924,0.88
4.521,0,59.636310441564355,0.88
4.522,0,59.6451797923671,0.88
4.523,0,59.654044658186564,0.88
4.524,0,59.66290504129067,0.88
4.525,0,59.6717609439462,0.88
4.526,0,59.68061236841879,0.88
4.527,0,59.68945931697294,0.88
4.5280000000000005,0,59.698301791872005,0.88
4.529,0,59.70713979537817,0.88
4.53,0,59.715973329752494,0.88
4.531,0,59.7248023972549,0.88
4.532,0,59.73362700014417,0.88
4.533,0,59.74244714067791,0.88
4.534,0,59.751262821112626,0.88
4.535,0,59.76007404370367,0.88
4.5360000000000005,0,59.768880810705234,0.88
4.537,0,59.777683124370384,0.88
4.538,0,59.78648098695108,0.88
4.539,0,59.79527440069806,0.88
4.54,0,59.80406336786102,0.88
4.541,0,59.81284789068845,0.88
4.542,0,59.82162797142773,0.88
4.543,0,59.830403612325114,0.88
4.5440000000000005,0,59.83917481562569,0.88
4.545,0,59.84794158357342,0.88
4.546,0,59.85670391841117,0.88
4.547,0,59.85729353603958,0.8
4.548,0,59.85736561073982,0.8
4.549,0,59.8574376489939,0.8
4.55,0,59.85750965082024,0.8
4.551,0,59.85758161623727,0.8
4.5520000000000005,0,59.85765354526339,0.8
4.553,0,59.86107774610694,0.85
4.554,0,59.86638186839485,0.85
4.555,0,59.87168330853608,0.85
4.556,0,59.87698206788692,0.85
4.557,0,59.882278147802964,0.85
4.558,0,59.88757154963913,0.85
4.559,0,59.892862274749646,0.85
4.5600000000000005,0,59.89815032448806,0.85
4.561,0,59.903435700207226,0.85
4.562,0,59.90871840325934,0.85
4.563,0,59.913998434995875,0.85
4.564,0,59.91927579676765,0.85
4.565,0,59.9245504899248,0.85
4.566,0,59.929822515816745,0.85
4.567,0,59.93509187579227,0.85
4.5680000000000005,0,59.94035857119944,0.85
4.569,0,59.94562260338566,0.85
4.57,0,59.95088397369765,0.85
4.571,0,59.95614268348143,0.85
4.572,0,59.96139873408238,0.85
4.573,0,59.966652126845155,0.85
4.574,0,59.97190286311375,0.85
4.575,0,59.97715094423148,0.85
4.5760000000000005,0,59.982396371541,0.85
4.577,0,59.98763914638424,0.85
4.578,0,59.98872656156068,0.8
4.579,0,59.98873217424627,0.8
4.58,0,59.98873778409369,0.8
4.581,0,59.988743391104364,0.8
4.582,0,59.98874899527973,0.8
4.583,0,59.98875459662122,0.8
4.5840000000000005,0,59.98876019513027,0.8
4.585,0,59.9887657908083,0.8
4.586,0,59.98877138365676,0.8
4.587,0,59.98877697367707,0.8
4.588,0,59.98878256087067,0.8
4.589,0,59.98878814523897,0.8
4.59,0,59.98879372678342,0.8
4.591,0,59.98879930550543,0.8
4.5920000000000005,0,59.988804881406445,0.8
4.593,0,59.973740779273726,0.6
4.594,0,59.958583810708056,0.6
4.595,0,59.94343450659859,0.6
4.596,0,59.928292863069615,0.6
4.597,0,59.91315887624738,0.6
4.598,0,59.89803254226014,0.6
4.599,0,59.88291385723802,0.6
4.6000000000000005,0,59.867802817313176,0.6
4.601,0,59.852699418619714,0.6
4.602,0,59.83760365729364,0.6
4.603,0,59.822515529472994,0.6
4.604,0,59.80743503129767,0.6
4.605,0,59.79236215890961,0.6
4.606,0,59.77729690845267,0.6
4.607,0,59.76223927607262,0.6
4.6080000000000005,0,59.74718925791723,0.6
4.609,0,59.7321468501362,0.6
4.61,0,59.71711204888117,0.6
4.611,0,59.702084850305745,0.6
4.612,0,59.693269874147234,0.88
4.613,0,59.70211042215384,0.88
4.614,0,59.710946499741894,0.88
4.615,0,59.719778109172026,0.88
4.616,0,59.72860525270361,0.88
4.617,0,59.737427932594954,0.88
4.618,0,59.74624615110319,0.88
4.619,0,59.755059910484306,0.88
4.62,0,59.76386921299317,0.88
4.621,0,59.772674060883496,0.88
4.622,0,59.78147445640785,0.88
4.623,0,59.79027040181768,0.88
4.624,0,59.79906189936328,0.88
4.625,0,59.80784895129381,0.88
4.626,0,59.816631559857306,0.88
4.627,0,59.82540972730064,0.88
4.628,0,59.834183455869564,0.88
4.6290000000000004,0,59.842952747808695,0.88
4.63,0,59.851717605361515,0.88
4.631,0,59.860478030770366,0.88
4.632,0,59.86923402627646,0.88
4.633,0,59.87798559411989,0.88
4.634,0,59.886732736539585,0.88
4.635,0,59.89547545577335,0.88
4.636,0,59.90421375405789,0.88
4.6370000000000005,0,59.91294763362875,0.88
4.638,0,59.92167709672033,0.88
4.639,0,59.93040214556595,0.88
4.64,0,59.939122782397746,0.88
4.641,0,59.94783900944676,0.88
4.642,0,59.95655082894291,0.88
4.643,0,59.96525824311494,0.88
4.644,0,59.96125019241127,0.6
4.6450000000000005,0,59.946099539986946,0.6
4.646,0,59.93095654882494,0.6
4.647,0,59.915821215051125,0.6
4.648,0,59.90069353479341,0.6
4.649,0,59.8855735041816,0.6
4.65,0,59.870461119347496,0.6
4.651,0,59.85535637642485,0.6
4.652,0,59.845265833189664,0.85
4.6530000000000005,0,59.85057795112086,0.85
4.654,0,59.8558873828622,0.85
4.655,0,59.861194129772024,0.85
4.656,0,59.86649819320796,0.85
4.657,0,59.871799574526975,0.85
4.658,0,59.877098275085345,0.85
4.659,0,59.882394296238644,0.85
4.66,0,59.88768763934179,0.85
4.6610000000000005,0,59.89297830574898,0.85
4.662,0,59.89826629681375,0.85
4.663,0,59.90355161388896,0.85
4.664,0,59.90883425832675,0.85
4.665,0,59.914114231478614,0.85
4.666,0,59.91939153469534,0.85
4.667,0,59.92466616932704,0.85
4.668,0,59.929938136723145,0.85
4.6690000000000005,0,59.935207438232396,0.85
4.67,0,59.94047407520287,0.85
4.671,0,59.94686923878152,0.88
4.672,0,59.955581548663616,0.88
4.673,0,59.96428945297366,0.88
4.674,0,59.9729929539394,0.88
4.675,0,59.981692053787484,0.88
4.676,0,59.99038675474344,0.88
4.6770000000000005,0,59.9847525712064,0.6
4.678,0,59.969590034284735,0.6
4.679,0,59.954435164635015,0.6
4.68,0,59.93928795838015,0.6
4.681,0,59.92414841164493,0.6
4.682,0,59.90901652055617,0.6
4.683,0,59.89389228124264,0.6
4.684,0,59.87877568983503,0.6
4.6850000000000005,0,59.86366674246601,0.6
4.686,0,59.848565435270224,0.6
4.687,0,59.833471764384214,0.6
4.688,0,59.81838572594655,0.6
4.689,0,59.80330731609767,0.6
4.69,0,59.810014846718445,0.88
4.691,0,59.81879636004902,0.88
4.692,0,59.827573432813296,0.88
4.6930000000000005,0,59.8363460672567,0.88
4.694,0,59.84511426562358,0.88
4.695,0,59.853878030157134,0.88
4.696,0,59.86263736309943,0.88
4.697,0,59.871392266691416,0.88
4.698,0,59.88014274317287,0.88
4.699,0,59.888888794782446,0.88
4.7,0,59.89763042375772,0.88
4.7010000000000005,0,59.90636763233506,0.88
4.702,0,59.915100422749745,0.88
4.703,0,59.92382879723593,0.88
4.704,0,59.93255275802661,0.88
4.705,0,59.941272307353685,0.88
4.706,0,59.949987447447896,0.88
4.707,0,59.95869818053886,0.88
4.708,0,59.952131380441415,0.6
4.7090000000000005,0,59.936985339145934,0.6
4.71,0,59.921846956781046,0.6
4.711,0,59.906716229473815,0.6
4.712,0,59.89159315335332,0.6
4.713,0,59.87647772455055,0.6
4.714,0,59.86136993919847,0.6
4.715,0,59.84626979343203,0.6
4.716,0,59.83117728338806,0.6
4.7170000000000005,0,59.8160924052054,0.6
4.718,0,59.80101515502487,0.6
4.719,0,59.78594552898916,0.6
4.72,0,59.77088352324297,0.6
4.721,0,59.75582913393291,0.6
4.722,0,59.74078235720759,0.6
4.723,0,59.72574318921754,0.6
4.724,0,59.7107116261152,0.6
4.7250000000000005,0,59.69568766405501,0.6
4.726,0,59.68067129919336,0.6
4.727,0,59.66566252768851,0.6
4.728,0,59.67229511146972,0.88
4.729,0,59.68114626582871,0.88
4.73,0,59.68999294440583,0.88
4.731,0,59.69883514946438,0.88
4.732,0,59.70767288326649,0.88
4.7330000000000005,0,59.71650614807315,0.88
4.734,0,59.72533494614419,0.88
4.735,0,59.734159279738336,0.88
4.736,0,59.74297915111313,0.88
4.737,0,59.75179456252502,0.88
4.738,0,59.76060551622926,0.88
4.739,0,59.76941201447998,0.88
