configuration,period_ms,lines,seed,epochs,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,released_images,completed_images,pre_rejected_images,on_time_completion_rate,deadline_aware_complete_image_dice,deadline_aware_pixel_recall,deadline_aware_image_complete_miss_rate,native_metric_family,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,deadline_aware_image_detection_recall,native_box_recall,native_map50
YOLOv8n-Full,200,8,909,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,ec146ac1f612944ead2f63534776bdc534220f9d9d8ba91b6893e4701418194b,8000,7000,1000,0.875,,,0.285,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.715,0.468,0.449
YOLOv8n-Full,200,8,1010,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,c89be7e857479236ed24218abdcd9ed1102d371e02efd647b92ce48ba172ed07,8000,7000,1000,0.875,,,0.284,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.716,0.468,0.449
YOLOv8n-Full,200,10,101,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,0ba81b0b286b515c256f49926989b3275127e44792feb7a97ff0b64cdabcf70b,10000,7000,3000,0.7,,,0.414,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.586,0.468,0.449
YOLOv8n-Full,200,10,202,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,a1e9108da44ec87b20efc4ab426ef1b3252dcf1fa8f59dd07aa1c5b54e3e3cc0,10000,7000,3000,0.7,,,0.426,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.574,0.468,0.449
YOLOv8n-Full,200,10,303,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,f0517cd0d3a669b814af33433aa61bb92b74f927f64a2baffd4eab061c30b755,10000,7000,3000,0.7,,,0.44,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.56,0.468,0.449
YOLOv8n-Full,200,10,404,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,7dd980df64f2db7b3cbab5fe65742952daba729bd83f0d27995e7877c2cfe75f,10000,7000,3000,0.7,,,0.438,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.562,0.468,0.449
YOLOv8n-Full,200,10,505,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,67531a77520e5752ab28be81fe8900ac609b58dee06a3bdc1227005107866df3,10000,7000,3000,0.7,,,0.426,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.574,0.468,0.449
YOLOv8n-Full,200,10,606,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,79543bc2e40a30415afb26dd3d215477e4e96325ff190b64e7af83547b4a231a,10000,7000,3000,0.7,,,0.422,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.578,0.468,0.449
YOLOv8n-Full,200,10,707,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,484edccb0b3c0baede2e4776eee187a3100d69055addaae22fb0995b4fe03153,10000,7000,3000,0.7,,,0.422,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.578,0.468,0.449
YOLOv8n-Full,200,10,808,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,09c62557c9cf516c22f0d3ba647f160684cfcbfcc877aababc4543115c2647ec,10000,7000,3000,0.7,,,0.432,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.568,0.468,0.449
YOLOv8n-Full,200,10,909,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,a5fb040151b61b434638f1a36ac6bb1eba943924db905cd7b360addbbf1aa903,10000,7000,3000,0.7,,,0.426,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.574,0.468,0.449
YOLOv8n-Full,200,10,1010,1000,10000,10000,3000,0,0,7000,0,0.3,0.0,0.3,b8abf9f9e6c629404a5f37ed7b1da76055f4ec7620a7b02b26b471cee9f7876e,10000,7000,3000,0.7,,,0.426,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.574,0.468,0.449
YOLOv8n-Full,250,4,101,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,ee2a73fa209efec07a39879a85d70230a88c8f2d45691f743d41c058b4027473,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,202,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e4e7b20fee02c6f886254a0365bd76a23a32cef7a86efc46f34e149bcdb231c1,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,303,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6d70599d984998f05185f42d67045c75a64f0348ddfe434b2b0f00817724a9db,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,404,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6b6e751c9a9bf781bf42c0ed52fc922d36941921011760c22f17f365bc80f72a,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,505,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,d867b6d7a34c5e619b9bd152e54115f2ee967cad73e96e80a1347bc5f8b6bc5f,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,606,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,8facb464fffd5313c23491e1c18b7f067217811d956db938824278a472e69afb,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,707,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e993a29743f8349799726970c2de4bb0931e9e66c59e65cb76915052065d8c1e,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,808,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,9ae13ab4814224ae1f6fc465b30a4ab5703184214975c19679e60caefe3c6b7e,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,909,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,17be3fbc6819f88f532871d088f0305ca520eedb9eac227d37f3b4e5fc829d2b,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,4,1010,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,c71ac588d56d2dee624864060c8b95db9446ab89a2effe6e67ae7d0119cb2bce,4000,4000,0,1.0,,,0.184,box_detection,41.36282191483295,0.0,44.25956785644921,249.86489999999998,0.816,0.468,0.449
YOLOv8n-Full,250,6,101,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,31c80942ec20e935ce10c08dfa8a2959f90280dba356ca2cd8fbca9376b2dadd,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,202,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,d7851597774a605604ebf73938763dce8d1e11abff030f300724dd990126ccb6,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,303,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,d309cac97d597506dcd64beaa181834fcf2ddaafa997ea5ddef9aca566eb8d05,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,404,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,24ed4389f3e1fc60dfadb819e67e8a32300e323cf419e63fe7098b29c23ab47e,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,505,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1e4fc8c6810c95bef3454fcdf78934f60337a72d35c33746ddd5c8c57b6dbdb7,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,606,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,453d61506ff7923419cd08a790fd54fa482a2100113b7cbce55da22c93bf47bf,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,707,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,942fab951a766873dd008b547dd1d5bdabba490ef6b5d4a6bdb805e9cbaad49b,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,808,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,49e4022570189fd93c6197472336a0f23c2ae77f3ad9574c7728fcee091887b8,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,909,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,6147538d7fc886c59475a5f554bb7f017e8f657661e5686ef358330ef46b7483,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,6,1010,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1aa0e53473839cf6599f2017e9623894e6c65ebd69e79865d87c79f3d88cfee3,6000,6000,0,1.0,,,0.184,box_detection,48.20241051870497,0.0,48.831601471601196,249.90320000000003,0.816,0.468,0.449
YOLOv8n-Full,250,8,101,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,2f760f00c587ced67e46c48ae99c7be3fb2c4ac43e9298cc27ea3d33356417ca,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,202,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f8ed4e75361905e9de47b98ea489a5118548d2992d4511e3f7ae07da19487988,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,303,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,391785b46dee2793ffcf53ace4e97ee9d608b263a533ff5c4288928b6416fa72,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,404,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,fcf874c41284f6c9edb412e56e7f5cf551b34a9f56ec9d3cf1d24c6cb39702f3,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,505,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a76ee45eb73d2eefe4867a7e2149c096bdf7cc44e0ab2a5f576dec99142117e5,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,606,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,21fbf6ccf6b7a3ee6108da6bc94e8e5406d9986306d3b5bed54cb50517849aea,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,707,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,770f9be61410e1e5fb24adfd6f860476492dd5b584c6f7e979453b8ca463c718,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,808,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,1fc5a1f5b9cbcbdfbcca747e742d8ac4f818ddeab0f7b027ca6ccb1da16ca030,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,909,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,ee3e2350b3ce583cebd799b311d123b5804ec43375eb19ff9d951c0c3dd8b2bd,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,8,1010,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,c07fcf3c306ac5e0995f332eaf8d2f552d8bf3ec784d53becfcb848bef19c2a9,8000,8000,0,1.0,,,0.184,box_detection,53.9008070582095,0.0,57.71419855066185,249.97979999999995,0.816,0.468,0.449
YOLOv8n-Full,250,10,101,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,cebfc15cba26a45f5d5c261e2da753d64f8692327545561af080f161b194cef3,10000,9000,1000,0.9,,,0.264,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.736,0.468,0.449
YOLOv8n-Full,250,10,202,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,72798cb7b4c9fcbc1df766fc64a43013f830cdd36829d4b70d44b91110ac79bf,10000,9000,1000,0.9,,,0.266,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.734,0.468,0.449
YOLOv8n-Full,250,10,303,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,7fd7952187da31ddd000491d2ca2938f49c23d69dd769f981471b49b780c62d6,10000,9000,1000,0.9,,,0.27,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.73,0.468,0.449
YOLOv8n-Full,250,10,404,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,189cfdd05b6a098bf5581bea223a4e8b26c1aa3185c74495bd053a07cb98dd74,10000,9000,1000,0.9,,,0.274,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.726,0.468,0.449
YOLOv8n-Full,250,10,505,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,ce83c13c0aafe9086362489e79b778cfee54e8f7b4486a24148286ee9d76c995,10000,9000,1000,0.9,,,0.258,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.742,0.468,0.449
YOLOv8n-Full,250,10,606,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,06d3eae229b7e3a523ed679837d73779fee445bcea8c16a89094d2b80ae8d720,10000,9000,1000,0.9,,,0.27,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.73,0.468,0.449
YOLOv8n-Full,250,10,707,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,74d7136d98671fa53c3679ad3cda3d31883658b0a9f3a99a0c42c77dd3ade60b,10000,9000,1000,0.9,,,0.26,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.74,0.468,0.449
YOLOv8n-Full,250,10,808,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,1cd08872d83e0f31ca71a01faafed97d28715253ac2079a37af545b89ef92b23,10000,9000,1000,0.9,,,0.268,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.732,0.468,0.449
YOLOv8n-Full,250,10,909,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,039fdeda28b3ead7d1373cccb253c5539ce784267ac7bfb9c48dc3c9019cf8e2,10000,9000,1000,0.9,,,0.268,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.732,0.468,0.449
YOLOv8n-Full,250,10,1010,1000,10000,10000,1000,0,0,9000,0,0.1,0.0,0.1,aadc90a5fefda31628e27139a9a80c374dab05623b9251b694d0ab14a1dbf0cc,10000,9000,1000,0.9,,,0.268,box_detection,57.31932154863987,0.0,57.714198550666325,249.97980000000004,0.732,0.468,0.449
YOLOv8n-Full,300,4,101,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,ee2a73fa209efec07a39879a85d70230a88c8f2d45691f743d41c058b4027473,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,202,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e4e7b20fee02c6f886254a0365bd76a23a32cef7a86efc46f34e149bcdb231c1,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,303,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6d70599d984998f05185f42d67045c75a64f0348ddfe434b2b0f00817724a9db,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,404,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6b6e751c9a9bf781bf42c0ed52fc922d36941921011760c22f17f365bc80f72a,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,505,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,d867b6d7a34c5e619b9bd152e54115f2ee967cad73e96e80a1347bc5f8b6bc5f,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,606,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,8facb464fffd5313c23491e1c18b7f067217811d956db938824278a472e69afb,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,707,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e993a29743f8349799726970c2de4bb0931e9e66c59e65cb76915052065d8c1e,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,808,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,9ae13ab4814224ae1f6fc465b30a4ab5703184214975c19679e60caefe3c6b7e,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,909,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,17be3fbc6819f88f532871d088f0305ca520eedb9eac227d37f3b4e5fc829d2b,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,4,1010,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,c71ac588d56d2dee624864060c8b95db9446ab89a2effe6e67ae7d0119cb2bce,4000,4000,0,1.0,,,0.184,box_detection,39.481917282563245,0.0,42.03063541696474,299.81489999999997,0.816,0.468,0.449
YOLOv8n-Full,300,6,101,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,31c80942ec20e935ce10c08dfa8a2959f90280dba356ca2cd8fbca9376b2dadd,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,202,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,d7851597774a605604ebf73938763dce8d1e11abff030f300724dd990126ccb6,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,303,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,d309cac97d597506dcd64beaa181834fcf2ddaafa997ea5ddef9aca566eb8d05,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,404,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,24ed4389f3e1fc60dfadb819e67e8a32300e323cf419e63fe7098b29c23ab47e,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,505,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1e4fc8c6810c95bef3454fcdf78934f60337a72d35c33746ddd5c8c57b6dbdb7,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,606,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,453d61506ff7923419cd08a790fd54fa482a2100113b7cbce55da22c93bf47bf,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,707,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,942fab951a766873dd008b547dd1d5bdabba490ef6b5d4a6bdb805e9cbaad49b,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,808,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,49e4022570189fd93c6197472336a0f23c2ae77f3ad9574c7728fcee091887b8,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,909,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,6147538d7fc886c59475a5f554bb7f017e8f657661e5686ef358330ef46b7483,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,6,1010,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1aa0e53473839cf6599f2017e9623894e6c65ebd69e79865d87c79f3d88cfee3,6000,6000,0,1.0,,,0.184,box_detection,45.18960612293513,0.0,45.88801656459849,299.85319999999996,0.816,0.468,0.449
YOLOv8n-Full,300,8,101,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,2f760f00c587ced67e46c48ae99c7be3fb2c4ac43e9298cc27ea3d33356417ca,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,202,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f8ed4e75361905e9de47b98ea489a5118548d2992d4511e3f7ae07da19487988,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,303,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,391785b46dee2793ffcf53ace4e97ee9d608b263a533ff5c4288928b6416fa72,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,404,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,fcf874c41284f6c9edb412e56e7f5cf551b34a9f56ec9d3cf1d24c6cb39702f3,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,505,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a76ee45eb73d2eefe4867a7e2149c096bdf7cc44e0ab2a5f576dec99142117e5,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,606,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,21fbf6ccf6b7a3ee6108da6bc94e8e5406d9986306d3b5bed54cb50517849aea,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,707,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,770f9be61410e1e5fb24adfd6f860476492dd5b584c6f7e979453b8ca463c718,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,808,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,1fc5a1f5b9cbcbdfbcca747e742d8ac4f818ddeab0f7b027ca6ccb1da16ca030,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,909,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,ee3e2350b3ce583cebd799b311d123b5804ec43375eb19ff9d951c0c3dd8b2bd,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,8,1010,1000,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,c07fcf3c306ac5e0995f332eaf8d2f552d8bf3ec784d53becfcb848bef19c2a9,8000,8000,0,1.0,,,0.184,box_detection,50.05143193406861,0.0,53.38217898747408,299.92979999999994,0.816,0.468,0.449
YOLOv8n-Full,300,10,101,1000,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e8ea9408a50939fa00b660f90dc7f79b2a0ee57f7b48190db4bb080af112cd79,10000,10000,0,1.0,,,0.184,box_detection,54.699894343572645,0.0,57.02177275851326,299.96809999999994,0.816,0.468,0.449
YOLOv8n-Full,300,10,202,1000,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4f995c6becafecdc4330768f0bccf67ef8401a9c7184816b2f27a676636adc96,10000,10000,0,1.0,,,0.184,box_detection,54.699894343572645,0.0,57.02177275851326,299.96809999999994,0.816,0.468,0.449
YOLOv8n-Full,300,10,303,1000,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,5269020e7321cbfcfc6f71f1802c5c60da9dbbaf6e9a75f94ad910aa59508dec,10000,10000,0,1.0,,,0.184,box_detection,54.699894343572645,0.0,57.02177275851326,299.96809999999994,0.816,0.468,0.449
YOLOv8n-Full,300,10,404,1000,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,54270e0d28531f9646301b19e443d9a83aff9bf2dcfe2c480efd6d3290959f06,10000,10000,0,1.0,,,0.184,box_detection,54.699894343572645,0.0,57.02177275851326,299.96809999999994,0.816,0.468,0.449
YOLOv8n-Full,300,10,505,1000,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4fbfc2f97e229e5b8b83cc7c43874578f9dcc54f3e52b722ca70e49303936225,10000,10000,0,1.0,,,0.184,box_detection,54.699894343572645,0.0,57.02177275851326,299.96809999999994,0.816,0.468,0.449
YOLOv8n-Full,300,10,606,1000,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,44288777a0c19419cac4deb56e840ae2be9879c2a15069b5f6c768e8cb28fd68,10000,10000,0,1.0,,,0.184,box_detection,54.699894343572645,0.0,57.02177275851326,299.96809999999994,0.816,0.468,0.449
