total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,pre_execution_rejections,pre_execution_rejection_ratio,admitted_deadline_violations,admitted_deadline_violation_ratio,fully_accepted_images,full_image_on_time_acceptance,peak_modeled_temperature,mean_voltage,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,hardware_input_gpu0,hardware_input_gpu1,simulation_host
20000,2000,0,0,0,18000,0,0,250,5,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.99995140750481,0.8074988888886585,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6261792349160511,5000,5000,0.4579969738871727,4820,0.488492604871355,0.5857144022886155,0.4142855977113845,0.122,0.030495630984182287,1.1466269493103027,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.99986410250257,0.8075116666664363,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6278360104315472,5000,5000,0.4509630914616912,4790,0.48664573980432607,0.5496608116797399,0.4503391883202601,0.126,0.03568264834263485,1.103191614151001,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.999720098243635,0.8075222222219887,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6278427020066553,5000,5000,0.44689274855958855,4820,0.4831635324589633,0.5624053179466523,0.4375946820533477,0.124,0.03627078389937477,1.1257572174072266,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.99990401361659,0.8074961111108813,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6268473668062498,5000,5000,0.45030055159110827,4800,0.4836286121727967,0.5520235613912272,0.4479764386087728,0.13,0.03332806058168841,1.1303772926330566,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.999731800002664,0.807521666666433,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6266483921271483,5000,5000,0.4525566384741446,4820,0.485842967040382,0.5864973696533258,0.4135026303466742,0.13,0.033286328566237366,1.1275534629821777,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.99984893149089,0.8075044444442154,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6272329564503124,5000,5000,0.4475260018973997,4770,0.4831966527848361,0.5748809496432219,0.4251190503567781,0.134,0.03567065088743637,1.1385087966918945,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.999968683007026,0.8075077777775465,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6261854749356215,5000,5000,0.45407383432556236,4850,0.48513812428009595,0.5675133577991058,0.43248664220089417,0.124,0.031064289954533586,1.194197654724121,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.999968555608234,0.8075216666664314,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.6249300409501256,5000,5000,0.45337974045770224,4820,0.4851033973399448,0.5810535250799721,0.4189464749200279,0.128,0.031723656882242546,1.1144671440124512,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,2000,0,0,0,18000,0,0,250,5,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,2000,0.1,0,0.0,4000,0.8,59.99971062729206,0.8074983333330998,0.6883999999996933,0.6195599999997239,0.6195599999997239,18000,0.62740197164342,5000,5000,0.45611313626433886,4810,0.4894536310377951,0.569174742176735,0.430825257823265,0.124,0.03334049477345624,1.1824941635131836,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.99996623374378,0.8075111111108783,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5213436586629545,6000,6000,0.3770050302922845,4828,0.4852981827903948,0.47416612959067406,0.5258338704093259,0.268,0.10829315249811033,1.1499996185302734,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.999871662352746,0.8075127777775455,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5216505585740037,6000,6000,0.3742861699659142,4828,0.48204891396071103,0.4717774705475054,0.5282225294524946,0.27066666666666667,0.10776274399479685,1.2093405723571777,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.9999669023091,0.8075049999997697,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.521287929551386,6000,6000,0.37385477543847484,4796,0.4852826004144585,0.46460360796922684,0.5353963920307732,0.2753333333333333,0.11142782497598364,1.2243950366973877,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.99984615993323,0.8075272222219895,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5212077144757556,6000,6000,0.38100060245148243,4824,0.4905618137362877,0.4774372170597261,0.5225627829402739,0.26666666666666666,0.10956121128480528,1.150792121887207,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.999738154247034,0.8075066666664312,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5217986990891657,6000,6000,0.37823981828140285,4804,0.4864989816451528,0.47659916145533293,0.5234008385446671,0.2733333333333333,0.10825916336374997,1.2059407234191895,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.99998062898489,0.8075299999997632,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5211626961254077,6000,6000,0.38148205042070527,4836,0.4894548003395472,0.48292757753820853,0.5170724224617915,0.2633333333333333,0.10797274991884193,1.3385651111602783,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.99991675503031,0.8075383333331004,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5215419856316525,6000,6000,0.3806349261054095,4856,0.48508543869927156,0.4789738904548511,0.5210261095451489,0.268,0.10445051259386207,1.357804298400879,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.99995259911969,0.8075216666664334,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5221429026364126,6000,6000,0.37877117318982717,4824,0.48649866327615904,0.4842951396539079,0.5157048603460921,0.268,0.10772749008633187,1.2732179164886475,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.999897600545694,0.8074977777775442,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5210790082875811,6000,6000,0.3768503418106541,4836,0.48044549511857076,0.4789201485113001,0.5210798514886998,0.274,0.10359515330791669,1.4665827751159668,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,6000,0,0,0,18000,0,0,250,6,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.25,0,0.0,4000,0.6666666666666666,59.999871882487845,0.8075222222219889,0.6883999999996933,0.5162999999997699,0.5162999999997699,18000,0.5209176148982783,6000,6000,0.3765815190877773,4820,0.48480314793838936,0.4725282641822063,0.5274717358177937,0.26866666666666666,0.10822162885061204,1.5198452472686768,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.99990752202912,0.807504444444214,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.4470940630569981,7000,7000,0.32360555970905175,4822,0.4854781539195846,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053285,1.5745911598205566,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.999941632115586,0.8075266666664344,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.44709406305699706,7000,7000,0.3236055597090515,4822,0.4854781539195847,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053318,1.491044044494629,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.999943868389266,0.8074816666664347,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.4470940630569979,7000,7000,0.3236055597090512,4822,0.4854781539195842,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053302,1.6236283779144287,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.999915212611896,0.807531111110878,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.4470940630569982,7000,7000,0.3236055597090517,4822,0.485478153919585,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.1618725942105333,1.7089085578918457,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.99999650953178,0.807507777777546,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.44709406305699734,7000,7000,0.32360555970905136,4822,0.4854781539195843,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053296,1.528519868850708,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.999968089902005,0.8075477777775473,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.44709406305699756,7000,7000,0.3236055597090515,4822,0.48547815391958515,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053363,1.5906617641448975,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.99995710729087,0.8075327777775454,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.4470940630569987,7000,7000,0.32360555970905197,4822,0.48547815391958543,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053346,1.6730995178222656,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.99986982411399,0.8075199999997666,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.447094063056997,7000,7000,0.3236055597090516,4822,0.485478153919585,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.1618725942105334,1.5663914680480957,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.999970714705825,0.8075149999997695,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.44709406305699867,7000,7000,0.3236055597090521,4822,0.48547815391958543,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053335,1.5557267665863037,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,10000,0,0,0,18000,0,0,250,7,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.35714285714285715,0,0.0,4000,0.5714285714285714,59.999972276364275,0.8075266666664358,0.6883999999996933,0.44254285714265995,0.44254285714265995,18000,0.44709406305699645,7000,7000,0.3236055597090517,4822,0.48547815391958443,0.40785123636555765,0.5921487636344424,0.37485714285714283,0.16187259421053274,1.6962788105010986,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99996770206542,0.8074988888886574,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3906265210555528,8000,8000,0.28353954327364744,4864,0.48551581930274135,0.342862719584677,0.657137280415323,0.449,0.2019762760290939,1.6658263206481934,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99992045129297,0.8075205555553234,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3918078750386316,8000,8000,0.28199984189632055,4816,0.4837047960281944,0.352929030713768,0.647070969286232,0.454,0.20170495413187384,1.7687885761260986,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99958518626273,0.8075094444442104,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3914591132042266,8000,8000,0.27901228048748405,4760,0.4857125528552359,0.34440755318288724,0.6555924468171128,0.46,0.20670027236775185,1.7153425216674805,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.999896803682645,0.8075238888886557,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3910909193349812,8000,8000,0.28330623887845197,4840,0.4828314234982672,0.3525668907920021,0.6474331092079979,0.452,0.19952518461981522,1.860457420349121,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99981781056515,0.8075233333330991,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3912776988816129,8000,8000,0.2848892996260313,4808,0.48806277710643886,0.35494484815469374,0.6450551518453063,0.454,0.20317347748040754,1.7800474166870117,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.999875159257584,0.8075177777775446,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3908321440602059,8000,8000,0.2847643253879737,4824,0.4880485282520477,0.355436314931416,0.6445636850685841,0.448,0.203284202864074,1.7035627365112305,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99950072040064,0.8075155555553247,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.39120689584045704,8000,8000,0.2866138594332958,4856,0.4874115776421846,0.35187100680668093,0.6481289931933191,0.451,0.2007977182088888,1.670151948928833,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99993712624601,0.807525555555322,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.39029980558353794,8000,8000,0.2885681189190558,4848,0.4930822799820168,0.36853756219785094,0.6314624378021491,0.441,0.204514161062961,1.4848926067352295,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.9998053295308,0.8074922222219907,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3903403727716748,8000,8000,0.28296341032417,4832,0.4805393993395895,0.3574936340112649,0.6425063659887351,0.458,0.1975759890154195,1.5926539897918701,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,14000,0,0,0,18000,0,0,250,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.4375,0,0.0,4000,0.5,59.99998160233979,0.8075183333331019,0.6883999999996933,0.38722499999982746,0.38722499999982746,18000,0.3906366883730657,8000,8000,0.28071558519227835,4800,0.48224314225988363,0.3530027610335631,0.6469972389664369,0.456,0.20152755706760528,1.6005427837371826,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99998743939228,0.8074949999997674,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.3477398268221113,9000,9000,0.25169321310704,4822,0.4854781539195847,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.2337849408125447,1.6066210269927979,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99999345117563,0.8075155555553222,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.34773982682211124,9000,9000,0.2516932131070402,4822,0.48547815391958443,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254425,1.5993726253509521,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99994862056887,0.8075061111108803,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.3477398268221112,9000,9000,0.25169321310704024,4822,0.485478153919585,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254475,1.6551568508148193,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99998557411448,0.8075099999997695,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.34773982682211074,9000,9000,0.2516932131070401,4822,0.48547815391958504,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254492,1.6350016593933105,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99996379256561,0.807523333333101,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.34773982682211163,9000,9000,0.25169321310704035,4822,0.48547815391958526,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254492,1.5452420711517334,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99993952526082,0.8075283333331014,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.3477398268221113,9000,9000,0.2516932131070397,4822,0.485478153919585,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.2337849408125453,1.6777069568634033,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99996662023612,0.8075327777775443,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.347739826822112,9000,9000,0.2516932131070399,4822,0.48547815391958504,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254514,1.51509690284729,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99997001168942,0.8075122222219892,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.347739826822111,9000,9000,0.25169321310704024,4822,0.4854781539195854,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254514,1.7496025562286377,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.99998771421721,0.8074983333331004,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.347739826822111,9000,9000,0.2516932131070402,4822,0.48547815391958526,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254508,1.6152944564819336,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,18000,0,0,0,18000,0,0,250,9,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,18000,0.5,0,0.0,4000,0.4444444444444444,59.999980419623775,0.8075216666664348,0.6883999999996933,0.34419999999984663,0.34419999999984663,18000,0.34773982682211213,9000,9000,0.2516932131070399,4822,0.48547815391958504,0.3172176282843226,0.6827823717156773,0.5137777777777778,0.23378494081254514,1.2605175971984863,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,22000,0,0,0,18000,0,0,250,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.55,0,0.0,4000,0.4,59.99980002622604,0.807502222221991,0.6883999999996933,0.30977999999986194,0.30977999999986194,18000,0.3140519075411145,10000,10000,0.2231510760236718,4780,0.47512960609977295,0.2528579050648567,0.7471420949351433,0.574,0.25197853007610116,1.3270704746246338,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,22000,0,0,0,18000,0,0,250,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.55,0,0.0,4000,0.4,59.99991552799965,0.8074888888886593,0.6883999999996933,0.30977999999986194,0.30977999999986194,18000,0.31366270668116425,10000,10000,0.23475908000730414,4800,0.5054956926662798,0.3170886769269269,0.6829113230730731,0.556,0.27073661265897564,1.3638579845428467,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,22000,0,0,0,18000,0,0,250,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.55,0,0.0,4000,0.4,59.999907371975326,0.8075222222219863,0.6883999999996933,0.30977999999986194,0.30977999999986194,18000,0.31324575356930423,10000,10000,0.21792100542345075,4780,0.46936376842453753,0.25570021095361367,0.7442997890463863,0.572,0.2514427630010868,1.3328375816345215,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,22000,0,0,0,18000,0,0,250,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.55,0,0.0,4000,0.4,59.99966678193869,0.8075177777775417,0.6883999999996933,0.30977999999986194,0.30977999999986194,18000,0.31289020902893017,10000,10000,0.23426420339267798,4840,0.505146879695059,0.31094305488824603,0.689056945111754,0.554,0.27088267630238105,1.3395380973815918,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,22000,0,0,0,18000,0,0,250,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.55,0,0.0,4000,0.4,59.99984428777715,0.8075155555553196,0.6883999999996933,0.30977999999986194,0.30977999999986194,18000,0.3140503506338953,10000,10000,0.22130060823703565,4780,0.4785817589611214,0.28094689018369606,0.719053109816304,0.574,0.25728115072408575,1.3278577327728271,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
