configuration,period_ms,lines,seed,epochs,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,admission_infeasible,scheduler,early_exit
HEAT-L3,300,6,505,1000,24000,,,,0,24000,0,23783,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000068,6000,6000,0.5365712329758263,6000,0.5365712329758263,0.6530537993946778,0.3469462006053222,0.056,0.0,50.92715617533088,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,6,606,1000,24000,,,,0,24000,0,23783,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.644100000000007,6000,6000,0.5365712329758259,6000,0.5365712329758259,0.6530537993946778,0.3469462006053222,0.056,0.0,50.92715617533088,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,6,707,1000,24000,,,,0,24000,0,23783,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000076,6000,6000,0.5365712329758257,6000,0.5365712329758257,0.6530537993946778,0.3469462006053222,0.056,0.0,50.92715617533088,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,6,808,1000,24000,,,,0,24000,0,23783,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000067,6000,6000,0.5365712329758253,6000,0.5365712329758253,0.6530537993946778,0.3469462006053222,0.056,0.0,50.92715617533088,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,6,909,1000,24000,,,,0,24000,0,23783,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000053,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,50.92715617533088,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,6,1010,1000,24000,,,,0,24000,0,23783,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000066,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,50.92715617533088,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,101,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.644099999999999,8000,8000,0.536571232975825,8000,0.536571232975825,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,202,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6440999999999997,8000,8000,0.536571232975824,8000,0.536571232975824,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,303,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6440999999999991,8000,8000,0.5365712329758248,8000,0.5365712329758248,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,404,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6440999999999975,8000,8000,0.5365712329758243,8000,0.5365712329758243,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,505,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6440999999999996,8000,8000,0.536571232975825,8000,0.536571232975825,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,606,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6441000000000009,8000,8000,0.5365712329758242,8000,0.5365712329758242,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,707,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6441000000000007,8000,8000,0.5365712329758242,8000,0.5365712329758242,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,808,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6441000000000009,8000,8000,0.5365712329758235,8000,0.5365712329758235,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,909,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.6440999999999989,8000,8000,0.536571232975824,8000,0.536571232975824,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,8,1010,1000,32000,,,,0,32000,0,23783,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,,,periodic,,,,,,,,,,0.6441000000001701,0.6441000000001701,0.6441000000000748,32000,0.644099999999999,8000,8000,0.5365712329758248,8000,0.5365712329758248,0.6530537993946778,0.3469462006053222,0.056,0.0,60.887320514794865,3602.975795786242,72.53194208639235,299.9683636363631,0,HEAT-L3,False
HEAT-L3,300,10,101,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6322,3678,0,0.0,0.6322,0.6322,6fda7fbc46f18d59533c9ed9533dca2523fc0b8c765b3d823cf5b1510dc64cd9,,,periodic,,,,,,,,,,0.6441000000002286,0.5422999950001924,0.23689997999999374,33678,0.4906780725539882,10000,10000,0.4464371535913551,9237,0.521531273927973,0.5472348080303981,0.45276519196960185,0.1748,0.07509412033661794,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,202,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6339,3661,0,0.0,0.6339,0.6339,e8461c5729806fca45f74106159ff5222d836a7d75a6502b1562b95dd5707f05,,,periodic,,,,,,,,,,0.644100000000228,0.5420262525001919,0.23580500999999376,33661,0.488578919957605,10000,10000,0.44151532816981215,9310,0.5119477515650327,0.5309607130731646,0.4690392869268354,0.1749,0.07043242339522054,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,303,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6449,3551,0,0.0,0.6449,0.6449,dbb135dfc4804db118809026be291d67c34c859cd331e459baff33bdf29a9cf7,,,periodic,,,,,,,,,,0.6441000000002244,0.5402549775001882,0.22871990999999398,33551,0.4874399792818737,10000,10000,0.44810902245827094,9243,0.520890977137119,0.5458536730516547,0.45414632694834534,0.1706,0.07278195467884802,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,404,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6452,3548,0,0.0,0.6452,0.6452,7ae2b9de178b1a9517902f0cdc3288b75078a46587bc11b6f8f37dd5617219a8,,,periodic,,,,,,,,,,0.6441000000002243,0.5402066700001881,0.228526679999994,33548,0.48760573920096856,10000,10000,0.4483866375629111,9300,0.5197577164268432,0.5406299355319228,0.45937006446807715,0.1675,0.07137107886393212,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,505,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6182,3818,0,0.0,0.6182,0.6182,a8a2b2a3bf9e2802d692437393c4def5a89930668e1ad271895515dfd88b98b9,,,periodic,,,,,,,,,,0.6441000000002333,0.5445543450001972,0.24591737999999344,33818,0.49417506331252253,10000,10000,0.4517869818682259,9398,0.5190859978304911,0.5364836704032978,0.4635163295967022,0.1569,0.06729901596226523,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,606,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6234,3766,0,0.0,0.6234,0.6234,13fb20ce82e15c6add96e5f4bda526c39f4b524d42fa9b38ff04762ffe0bac94,,,periodic,,,,,,,,,,0.6441000000002315,0.5437170150001954,0.24256805999999356,33766,0.49075540486169417,10000,10000,0.44655742833986517,9245,0.5190699732333136,0.553022790622954,0.446977209377046,0.1777,0.07251254489344844,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,707,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6326,3674,0,0.0,0.6326,0.6326,6f8e61a68b44f943792c3c9da5e1cde96885923f5ea905da2883849e0adc7880,,,periodic,,,,,,,,,,0.6441000000002285,0.5422355850001923,0.23664233999999373,33674,0.4904474718298376,10000,10000,0.4423576489741973,9207,0.5182107457890138,0.5366649134593977,0.4633350865406023,0.1795,0.0758530968148165,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,808,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6320,3680,0,0.0,0.632,0.632,dfe0610ec8da00a0afdf37113e6dde4b08536d5759e8be1ae4f2d9a97348e9ab,,,periodic,,,,,,,,,,0.6441000000002287,0.5423322000001926,0.23702879999999374,33680,0.49152466608874945,10000,10000,0.4451366600571731,9221,0.5195323905061098,0.5348126380279806,0.4651873619720194,0.177,0.07439573044893666,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,909,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6385,3615,0,0.0,0.6385,0.6385,e13c95312c1bff8de59adf57802014888c4504e6fa3edb6c80788e04eb181d66,,,periodic,,,,,,,,,,0.6441000000002265,0.5412855375001904,0.23284214999999386,33615,0.48871385857612737,10000,10000,0.4492539822316064,9225,0.5219156514261418,0.5402228114603211,0.45977718853967886,0.167,0.07266166919453543,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
HEAT-L3,300,10,1010,1000,40000,,,,0,40000,25107,39703,10000,10000,0,0,6237,3763,0,0.0,0.6237,0.6237,4075abb44bd827ac23354de0e6749122c25a0d4adec8816bc62b96852a285765,,,periodic,,,,,,,,,,0.6441000000002314,0.5436687075001954,0.24237482999999357,33763,0.4908964491254207,10000,10000,0.45310898331919397,9341,0.518591033184322,0.547869708922259,0.45213029107774105,0.1656,0.06548204986512801,76.51208417488436,10043.518867403385,77.17603770660214,301.9197465240928,0,HEAT-L3,False
Full-HBTASP,100,4,101,1000,16000,0,2104,0,0,13896,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6130912924581856,0.5324697874999342,0.6884000000000013,13896,0.5827423602770513,4000,4000,0.41462013365554384,3880,0.4415295231620432,0.5773967237691302,0.4226032762308698,0.122,0.026909389506499348,59.554415588421605,0.0,59.99998254543733,99.9977294117647,,,
Full-HBTASP,100,4,202,1000,16000,0,2072,0,0,13928,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6126616815048046,0.5333219937499324,0.6884000000000013,13928,0.5834749797691754,4000,4000,0.4167691518719085,3913,0.4390796005044689,0.5906608350888073,0.4093391649111927,0.116,0.02231044863256043,59.55803985779515,0.0,59.99999542322758,99.9977294117647,,,
Full-HBTASP,100,4,303,1000,16000,0,2080,0,0,13920,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6128958548849811,0.5332193937499337,0.6884000000000013,13920,0.5829447212443887,4000,4000,0.4182390780854688,3904,0.4428923937876278,0.5956685621417187,0.4043314378582813,0.118,0.024653315702159007,59.552275672082224,0.0,59.99988149332708,99.9977294117647,,,
Full-HBTASP,100,4,404,1000,16000,0,2104,0,0,13896,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.612993681634927,0.5323850124999341,0.6884000000000013,13896,0.581345750869884,4000,4000,0.42319756944830667,3920,0.44717345360778377,0.5958497763486158,0.4041502236513842,0.112,0.0239758841594771,59.55841933483368,0.0,59.99997913750519,99.9977294117647,,,
Full-HBTASP,100,4,505,1000,16000,0,2088,0,0,13912,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6129161083955529,0.5329305562499332,0.6884000000000013,13912,0.5800777951925807,4000,4000,0.41250968792559917,3880,0.4419857660686206,0.5812431055556888,0.4187568944443112,0.12,0.029476078143021445,59.55073694900246,0.0,59.9999923021459,99.9977294117647,,,
Full-HBTASP,100,4,606,1000,16000,0,2064,0,0,13936,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6125608352467647,0.5335404874999321,0.6884000000000013,13936,0.5808269860413727,4000,4000,0.4173614311483022,3904,0.4436000158983858,0.5809003976326839,0.41909960236731614,0.114,0.026238584750083616,59.55443474690538,0.0,59.99999122842966,99.9977294117647,,,
Full-HBTASP,100,4,707,1000,16000,0,2080,0,0,13920,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.613028548850499,0.5333348374999342,0.6884000000000013,13920,0.5818557064170072,4000,4000,0.4162747384082268,3888,0.44401374589293113,0.5930815201815423,0.40691847981845775,0.128,0.027739007484704314,59.55668976713942,0.0,59.99994044813246,99.9977294117647,,,
Full-HBTASP,100,4,808,1000,16000,0,2112,0,0,13888,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6131123703916295,0.5321815374999344,0.6884000000000013,13888,0.5799703627428773,4000,4000,0.421019822565301,3888,0.44673692698582623,0.6083791499887364,0.39162085001126357,0.12,0.025717104420525216,59.55910959028048,0.0,59.9998929384257,99.99752727272725,,,
Full-HBTASP,100,4,909,1000,16000,0,2080,0,0,13920,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6129029238504982,0.5332255437499335,0.6884000000000013,13920,0.5826619954389057,4000,4000,0.42449812562503575,3896,0.4485177040355556,0.5912721599999868,0.40872784000001317,0.114,0.024019578410519826,59.553191782085975,0.0,59.999975625183495,99.9977294117647,,,
Full-HBTASP,100,4,1010,1000,16000,0,2112,0,0,13888,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6128746543778043,0.5319751999999341,0.6884000000000013,13888,0.5799756967185616,4000,4000,0.413572886096525,3880,0.4402725089394832,0.5995858099343632,0.40041419006563683,0.124,0.026699622842958237,59.55505279971031,0.0,59.99993831875,99.9977294117647,,,
Full-HBTASP,100,6,101,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.646408499999984,0.2693368749999933,0.6884000000000013,10000,0.37160285451914876,6000,6000,0.28578430435337027,5177,0.4086263003069651,0.3145808225940802,0.6854191774059197,0.3265,0.12284199595359485,59.53422829581723,0.0,59.99999823008574,99.9989294117647,,,
Full-HBTASP,100,6,202,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464124299999839,0.2693385124999933,0.6884000000000013,10000,0.3713373157073241,6000,6000,0.2905673048795344,5191,0.41365955498406326,0.32051787176518354,0.6794821282348165,0.31833333333333336,0.12309225010452884,59.53631966816582,0.0,59.999557666336486,99.9989294117647,,,
Full-HBTASP,100,6,303,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464124299999839,0.2693385124999933,0.6884000000000013,10000,0.3713482043904725,6000,6000,0.2821434535175324,5156,0.4084657490131035,0.31034784088307354,0.6896521591169265,0.3305,0.1263222954955711,59.53869436500529,0.0,59.999999561747124,99.99929999999999,,,
Full-HBTASP,100,6,404,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464202899999839,0.2693417874999933,0.6884000000000013,10000,0.3714293114572814,6000,6000,0.28479682435344367,5171,0.40903936574021627,0.3108666182384715,0.6891333817615285,0.3268333333333333,0.1242425413867726,59.52891406838098,0.0,59.99998478191681,99.99929999999999,,,
Full-HBTASP,100,6,505,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.646408499999984,0.2693368749999933,0.6884000000000013,10000,0.3712721559057361,6000,6000,0.2864166223964191,5139,0.41403116816997165,0.3182156160844801,0.6817843839155199,0.32216666666666666,0.12761454577355258,59.5352033205943,0.0,59.99995866717988,99.99929999999999,,,
Full-HBTASP,100,6,606,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.646408499999984,0.2693368749999933,0.6884000000000013,10000,0.37106571516721376,6000,6000,0.28405797607567734,5176,0.41091295191337446,0.3091699691448159,0.690830030855184,0.32466666666666666,0.12685497583769711,59.53419061184739,0.0,59.99995659557549,99.9989294117647,,,
Full-HBTASP,100,6,707,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464163599999839,0.26934014999999334,0.6884000000000013,10000,0.3713435648443448,6000,6000,0.2861214934327028,5180,0.41084407270828843,0.3121903089593013,0.6878096910406988,0.3255,0.12472257927558561,59.52692670554131,0.0,59.999992080242436,99.9989294117647,,,
Full-HBTASP,100,6,808,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464202899999839,0.2693417874999933,0.6884000000000013,10000,0.3713652569633069,6000,6000,0.2888231536111575,5190,0.41106484244000124,0.31992925186351423,0.6800707481364858,0.3253333333333333,0.12224168882884373,59.530994705840115,0.0,59.99996054139579,99.9989294117647,,,
Full-HBTASP,100,6,909,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464124299999839,0.2693385124999933,0.6884000000000013,10000,0.37127413651329794,6000,6000,0.28534504083987267,5188,0.4096745877736424,0.31492270625414726,0.6850772937458527,0.322,0.12432954693376974,59.53658398062609,0.0,59.999982422352986,99.9989294117647,,,
Full-HBTASP,100,6,1010,1000,24000,0,14000,0,0,10000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464163599999839,0.26934014999999334,0.6884000000000013,10000,0.37143861950518303,6000,6000,0.28583979985161,5177,0.4089221702298334,0.3103548952000504,0.6896451047999497,0.32666666666666666,0.1230823703782234,59.53861990705792,0.0,59.999974962862325,99.9989294117647,,,
Full-HBTASP,100,8,101,1000,32000,2000,20000,0,0,10000,0,0,8000,8000,2000,0,0,6000,0,0.25,0.0,0.25,7cf8bd76105a69cbcfa528024b06ba0685b7cf989f92593219acc9df57a75972,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464202899999839,0.20200634062499498,0.516300000000001,10000,0.28195886611744947,8000,8000,0.21638685118051704,5476,0.4016916167257847,0.23426989488422031,0.7657301051157797,0.478,0.18530476554526765,59.53237527848113,0.0,59.999993810386854,99.99929999999999,,,
Full-HBTASP,100,8,202,1000,32000,2000,20000,0,0,10000,0,0,8000,8000,2000,0,0,6000,0,0.25,0.0,0.25,cecd2e2b4015e0253a77c84bc8294dc40fcdb67626c85441a4885ac7e1e0a2cf,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.646424219999984,0.20200756874999498,0.516300000000001,10000,0.28234993225671023,8000,8000,0.21483148016426531,5361,0.4052169129396313,0.22780805467270127,0.7721919453272987,0.484375,0.190385432775366,59.52878812478687,0.0,59.99999027724051,99.99929999999999,,,
Full-HBTASP,100,8,303,1000,32000,2000,20000,0,0,10000,0,0,8000,8000,2000,0,0,6000,0,0.25,0.0,0.25,bd7b84aea338fe302b0ee7d2c48f979d735627420e20962c2e02d923a38d6eb4,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,0.0,0.0,0.0,0,0.6464124299999839,0.20200388437499497,0.516300000000001,10000,0.28131434560186747,8000,8000,0.21398866596853583,5389,0.40403165913279954,0.22988599062928436,0.7701140093707156,0.482375,0.1900429931642637,59.53803190170208,0.0,59.999642049101915,99.9989294117647,,,
