configuration,level,period_ms,lines,seed,epochs,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,scheduler,release_mode,early_exit,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s
ESATD-L4,4,250,8,1010,1000,32000,19831,0,12169,1984,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,ESATD-L4,periodic,False,8000,8000,0.32650294150566267,7077,0.4344703496300883,0.3651657446461443,0.6348342553538557,0.286125,0.10796740812442562,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,101,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,ESATD-L4,periodic,False,10000,10000,0.2962202309494616,8565,0.4240353346539829,0.2975880417911201,0.7024119582088799,0.3367,0.12781510370452132,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,202,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,ESATD-L4,periodic,False,10000,10000,0.2981261845160991,8457,0.43172870630626425,0.3426204068875081,0.657379593112492,0.3432,0.13360252179016513,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,303,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,ESATD-L4,periodic,False,10000,10000,0.2860502325533957,8556,0.42110666844425354,0.29121902388969517,0.7087809761103048,0.3289,0.13505643589085786,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,404,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,ESATD-L4,periodic,False,10000,10000,0.28774558297782177,8479,0.4165781267999705,0.31626546904558844,0.6837345309544116,0.3552,0.12883254382214876,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,505,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,ESATD-L4,periodic,False,10000,10000,0.29935172747970334,8656,0.42639746700030323,0.3141052077674253,0.6858947922325747,0.3332,0.1270457395205999,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,606,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,ESATD-L4,periodic,False,10000,10000,0.28871794537048573,8474,0.4229619450122151,0.30954275991751107,0.6904572400824889,0.3524,0.1342439996417294,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,707,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,ESATD-L4,periodic,False,10000,10000,0.29262441096046093,8409,0.4338794971139636,0.3084547864165754,0.6915452135834246,0.336,0.14125508615350268,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,808,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,ESATD-L4,periodic,False,10000,10000,0.29374177205912977,8430,0.4292409916968928,0.3120412945840732,0.6879587054159269,0.3543,0.135499219637763,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,909,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,ESATD-L4,periodic,False,10000,10000,0.2892364538348322,8531,0.42053173199666244,0.3088095615489912,0.6911904384510088,0.3501,0.13129527816183023,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,250,10,1010,1000,40000,19831,0,20169,1984,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,ESATD-L4,periodic,False,10000,10000,0.30119568832869703,8508,0.43932953539711506,0.3172603008345415,0.6827396991654585,0.3243,0.13813384706841803,34.999010995012235,0.0,38.46993754014053,250.02590909090893
ESATD-L4,4,300,4,101,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,ESATD-L4,periodic,False,4000,4000,0.4987130210844927,4000,0.4987130210844927,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,202,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,ESATD-L4,periodic,False,4000,4000,0.49871302108449295,4000,0.49871302108449295,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,303,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,ESATD-L4,periodic,False,4000,4000,0.49871302108449345,4000,0.49871302108449345,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,404,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,ESATD-L4,periodic,False,4000,4000,0.49871302108449306,4000,0.49871302108449306,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,505,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,ESATD-L4,periodic,False,4000,4000,0.49871302108449356,4000,0.49871302108449356,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,606,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,ESATD-L4,periodic,False,4000,4000,0.49871302108449334,4000,0.49871302108449334,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,707,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,ESATD-L4,periodic,False,4000,4000,0.4987130210844941,4000,0.4987130210844941,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,808,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,ESATD-L4,periodic,False,4000,4000,0.4987130210844927,4000,0.4987130210844927,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,909,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,ESATD-L4,periodic,False,4000,4000,0.4987130210844932,4000,0.4987130210844932,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,4,1010,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,ESATD-L4,periodic,False,4000,4000,0.49871302108449306,4000,0.49871302108449306,0.6522358008551069,0.3477641991448931,0.06,0.0,29.966876889514772,0.0,29.999833926453107,299.936
ESATD-L4,4,300,6,101,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,ESATD-L4,periodic,False,6000,6000,0.4614693546040415,5860,0.48464104698091803,0.5924874326690516,0.4075125673309484,0.10916666666666666,0.02317169237687655,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,202,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,ESATD-L4,periodic,False,6000,6000,0.4628671336306811,5853,0.4883298188112087,0.5936173597797547,0.4063826402202453,0.10783333333333334,0.025462685180527578,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,303,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,ESATD-L4,periodic,False,6000,6000,0.46108871667300066,5846,0.4889297531786586,0.5835149321962682,0.41648506780373185,0.10533333333333333,0.027841036505657946,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,404,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,ESATD-L4,periodic,False,6000,6000,0.45571811061868644,5844,0.48051392190553155,0.5824740048762845,0.41752599512371547,0.11833333333333333,0.024795811286845104,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,505,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,ESATD-L4,periodic,False,6000,6000,0.4591637434525588,5888,0.4822874571840542,0.5854478425233568,0.4145521574766432,0.10783333333333334,0.02312371373149541,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,606,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,ESATD-L4,periodic,False,6000,6000,0.45964536821423874,5878,0.4823773694785237,0.5882901071989669,0.4117098928010331,0.10633333333333334,0.022732001264284984,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,707,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,ESATD-L4,periodic,False,6000,6000,0.46086385552312276,5872,0.48547219778007694,0.5871768301996093,0.4128231698003907,0.10716666666666666,0.024608342256954185,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,808,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,ESATD-L4,periodic,False,6000,6000,0.45702243513006535,5831,0.4825861963693174,0.5917339120977978,0.4082660879022022,0.11866666666666667,0.025563761239252025,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,909,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,ESATD-L4,periodic,False,6000,6000,0.4593128009567132,5856,0.48560041405194027,0.5920212570268072,0.4079787429731928,0.109,0.02628761309522709,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,6,1010,1000,24000,23556,0,444,2000,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,ESATD-L4,periodic,False,6000,6000,0.45944808795130165,5863,0.48372132389395184,0.5851129444916885,0.4148870555083115,0.10816666666666666,0.024273235942650184,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,101,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,ESATD-L4,periodic,False,8000,8000,0.3764510399660218,7327,0.45760872546154463,0.44157237407755706,0.558427625922443,0.223625,0.08115768549552282,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,202,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,ESATD-L4,periodic,False,8000,8000,0.37450698717355835,7323,0.4561428107249622,0.44922304872440777,0.5507769512755922,0.224875,0.08163582355140386,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,303,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,ESATD-L4,periodic,False,8000,8000,0.37649787984727345,7300,0.46043406801661857,0.44661302013155074,0.5533869798684492,0.2245,0.08393618816934512,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,404,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,ESATD-L4,periodic,False,8000,8000,0.3747544537745482,7309,0.4550898671947482,0.4452421832878876,0.5547578167121123,0.22675,0.08033541342020001,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,505,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,ESATD-L4,periodic,False,8000,8000,0.37328027849378864,7313,0.45480920342408393,0.4453241562370617,0.5546758437629383,0.22775,0.08152892493029529,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,606,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,ESATD-L4,periodic,False,8000,8000,0.3752654619358303,7374,0.45207179657045615,0.4456765183397267,0.5543234816602733,0.221625,0.07680633463462583,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,707,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,ESATD-L4,periodic,False,8000,8000,0.3761677290732155,7328,0.45716804733059924,0.44503833276005844,0.5549616672399416,0.2215,0.08100031825738374,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,808,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,ESATD-L4,periodic,False,8000,8000,0.37703425920821937,7314,0.4564114979969868,0.4562179500811528,0.5437820499188473,0.224875,0.07937723878876746,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,909,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,ESATD-L4,periodic,False,8000,8000,0.37824972485290187,7300,0.45826700906721907,0.4542374471554727,0.5457625528445273,0.226625,0.0800172842143172,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,8,1010,1000,32000,23556,0,8444,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,ESATD-L4,periodic,False,8000,8000,0.37185414744398776,7295,0.4518709072572475,0.447368498327282,0.552631501672718,0.2325,0.08001675981325973,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,101,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,ESATD-L4,periodic,False,10000,10000,0.3272209873490234,8700,0.4402034403164915,0.34542147078016733,0.6545785292198327,0.2954,0.11298245296746812,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,202,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,ESATD-L4,periodic,False,10000,10000,0.32264684918291836,8680,0.43710334998288874,0.3871039035361787,0.6128960964638213,0.3037,0.11445650079997038,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,303,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,ESATD-L4,periodic,False,10000,10000,0.3218968088622599,8820,0.4343823996117407,0.35109300974748625,0.6489069902525137,0.2804,0.11248559074948078,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,404,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,ESATD-L4,periodic,False,10000,10000,0.31834406106223323,8660,0.43018165926799223,0.3790419237439737,0.6209580762560263,0.3169,0.111837598205759,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,505,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,ESATD-L4,periodic,False,10000,10000,0.32708155324145344,8902,0.43355119615927856,0.358296738119548,0.641703261880452,0.2949,0.10646964291782512,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,606,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,ESATD-L4,periodic,False,10000,10000,0.32137568387770765,8650,0.4424684847548567,0.3566300166393959,0.6433699833606041,0.3025,0.12109280087714902,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,707,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,ESATD-L4,periodic,False,10000,10000,0.323866530877404,8580,0.4481583413273299,0.3546548518465674,0.6453451481534326,0.2969,0.12429181044992588,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,808,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,ESATD-L4,periodic,False,10000,10000,0.32237176550893626,8711,0.4389340882965343,0.36060357395464293,0.6393964260453571,0.3067,0.11656232278759804,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,909,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,ESATD-L4,periodic,False,10000,10000,0.3218940144823186,8680,0.43725615513089755,0.3667810043000973,0.6332189956999027,0.306,0.11536214064857897,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L4,4,300,10,1010,1000,40000,23556,0,16444,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,ESATD-L4,periodic,False,10000,10000,0.32949576688742865,8703,0.450065121308369,0.368424675267191,0.631575324732809,0.2877,0.12056935442094036,33.496207097413915,0.0,35.21139324505761,300.0218961038847
ESATD-L5,5,100,4,101,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,e0aa622547bd4e856a465f09181aabfaf64eba3ebaa3d95fc4115bacc0b2f8f4,ESATD-L5,periodic,False,4000,4000,0.21469119547886767,3076,0.40298741043589087,0.18247580314326078,0.8175241968567393,0.44375,0.1882962149570232,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,202,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,26cbeb720d8253e4b080529a5d3c917ac89257c6019f643d5a02dafb0e4ddae5,ESATD-L5,periodic,False,4000,4000,0.21146056932867163,3078,0.39821549464644856,0.18558480960886167,0.8144151903911383,0.44975,0.18675492531777693,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,303,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,47918c3ed27f047b3e2171e8765ba00f09811d4ab47c66d2d0b8ea0ab0f5e33e,ESATD-L5,periodic,False,4000,4000,0.21416164261298215,3063,0.40409205331846726,0.18613499481662252,0.8138650051833775,0.447,0.1899304107054851,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,404,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,3795f02d31f453c19f9b0ff30ca598e4c75d322e1fbf3dd449fe3a585cdff167,ESATD-L5,periodic,False,4000,4000,0.2141156018782465,3049,0.40404508782789145,0.1859261265881589,0.8140738734118411,0.44775,0.18992948594964496,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,505,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,101325f5be29681e3cc3590405ffd6243d02535e2c31da7b38834e21907ca128,ESATD-L5,periodic,False,4000,4000,0.21207991626074826,3061,0.3998462523270604,0.185686987303301,0.814313012696699,0.4515,0.18776633606631213,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,606,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,09af57c27b0aec3b3c2f3ed7588d3b30bee198ec66b5ad5cded0258d393619bd,ESATD-L5,periodic,False,4000,4000,0.21372919986697275,3077,0.40023781179572426,0.18857195910238095,0.8114280408976191,0.447,0.1865086119287515,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,707,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,634a31d1ebbdc87a83ef0e8f1390bdc8c0a40e34636388f44011b8dcc49b8b79,ESATD-L5,periodic,False,4000,4000,0.21315620605190408,3062,0.40284609604973626,0.18571250854451568,0.8142874914554843,0.4465,0.18968988999783218,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,808,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,dddbc53f0eafaf955b1ecbcfe6a49e168bbd0191cb91a07055c36ca9b3d33337,ESATD-L5,periodic,False,4000,4000,0.2157393722644773,3057,0.4031178187161601,0.19459199437918617,0.8054080056208138,0.448,0.18737844645168278,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,909,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,9acf7801fa05d78f01f2308718b91cc7ed458f6d2b5204e89940accd1e7fb30a,ESATD-L5,periodic,False,4000,4000,0.21567581503349312,3065,0.40309238062063546,0.19117140621977274,0.8088285937802273,0.44925,0.18741656558714234,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,4,1010,1000,16000,6323,0,9677,1994,0,4000,4000,0,0,77,3923,0,0.0,0.01925,0.01925,4aa7aa4d400559f903a3f5884e9c2e9a03aaad775ea26ead39f1607c3c8fe916,ESATD-L5,periodic,False,4000,4000,0.21356467620036734,3039,0.403842326751584,0.1888268933257864,0.8111731066742136,0.45,0.19027765055121665,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,6,101,1000,24000,6323,0,17677,1994,0,6000,6000,0,0,1671,4329,0,0.0,0.2785,0.2785,4826b2d9ffe61ed4416aea738da27089a4e1e253af8f736c7ebafb3291b2c403,ESATD-L5,periodic,False,6000,6000,0.14872977422144681,3322,0.3982019168179931,0.12782109829025062,0.8721789017097494,0.6066666666666667,0.2494721425965463,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,6,202,1000,24000,6323,0,17677,1994,0,6000,6000,0,0,1671,4329,0,0.0,0.2785,0.2785,4c8f9748598534d6db1b3b037bebfc5ed5cb88ad1374114f38d5468d37cb4f7d,ESATD-L5,periodic,False,6000,6000,0.14798957569812501,3315,0.3947564925739175,0.12490652514841336,0.8750934748515866,0.608,0.24676691687579247,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,6,303,1000,24000,6323,0,17677,1994,0,6000,6000,0,0,1671,4329,0,0.0,0.2785,0.2785,389a9fd6fbad3c3a0c0627a0291c0f31c8f9e2d09c07dea3f7ce31cb213f5dae,ESATD-L5,periodic,False,6000,6000,0.14883288796967298,3324,0.3941445208096737,0.1262491395725257,0.8737508604274743,0.608,0.24531163284000074,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,6,404,1000,24000,6323,0,17677,1994,0,6000,6000,0,0,1671,4329,0,0.0,0.2785,0.2785,fc66c71d0a378c627217498c59c4c07a5ea9868e424e65deae0e4f505a6ef7d6,ESATD-L5,periodic,False,6000,6000,0.15025175045605854,3310,0.4001740123498876,0.1285348206993195,0.8714651793006805,0.6058333333333333,0.24992226189382905,44.13751013204689,0.0,50.702517815399865,100.02112554112358
ESATD-L5,5,100,6,505,1000,24000,6323,0,17677,1994,0,6000,6000,0,0,1671,4329,0,0.0,0.2785,0.2785,e5b13b69b5a8e8bde6fb066bf01e16924ae13c64d02f5f68f82af1b9676df1d5,ESATD-L5,periodic,False,6000,6000,0.14982281364240133,3303,0.39893958787515915,0.1269994523871795,0.8730005476128205,0.6071666666666666,0.24911677423275783,44.13751013204689,0.0,50.702517815399865,100.02112554112358
