configuration,mandatory_count,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,plant_thermal_response_factor,plant_ambient_c,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,optional_region_on_time_coverage,defect_region_mandatory_coverage,defect_region_on_time_coverage,all_defect_regions_on_time_image_rate,any_defect_region_on_time_image_rate,defect_positive_regions,defective_images_for_coverage
HBTASP-Top1,1,16000,0,744,0,0,15256,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,150,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4776385352545064,3992,0.48565381128887164,0.6184517976391626,0.3815482023608374,0.082,0.008015276034365248,0.938,0.31368631368631367,0.955044955044955,0.91,0.982,8008,4000
HBTASP-Top1,1,16000,0,632,0,0,15368,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,150,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4757946225542319,3984,0.48470040601479,0.6277983520675935,0.3722016479324065,0.072,0.008905783460558092,0.9473333333333334,0.31368631368631367,0.9590409590409591,0.92,0.986,8008,4000
HBTASP-Top1,1,16000,0,704,0,0,15296,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,150,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.47479938114019915,3984,0.4833944091936123,0.6259617396926538,0.3740382603073462,0.072,0.008595028053413167,0.9413333333333334,0.31368631368631367,0.9600399600399601,0.92,0.982,8008,4000
HBTASP-Top1,1,16000,0,624,0,0,15376,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,150,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.47843985395833266,3976,0.48778609442818077,0.6272640854378209,0.37273591456217914,0.069,0.00934624046984811,0.948,0.31368631368631367,0.9660339660339661,0.934,0.986,8008,4000
HBTASP-Top1,1,16000,0,632,0,0,15368,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,150,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4749789445029068,3976,0.4844928133057453,0.6238679263712295,0.37613207362877055,0.07975,0.009513868802838499,0.9473333333333334,0.31368631368631367,0.9590409590409591,0.918,0.984,8008,4000
HBTASP-Top1,1,16000,0,640,0,0,15360,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,150,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4751976629873165,3976,0.48606443507441316,0.6246011185577772,0.3753988814422228,0.074,0.010866772087096632,0.9466666666666667,0.31368631368631367,0.957042957042957,0.914,0.984,8008,4000
HBTASP-Top1,1,16000,0,576,0,0,15424,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,150,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4759048880018052,3984,0.48372842643659203,0.6267477980433811,0.3732522019566189,0.06825,0.007823538434786836,0.952,0.31368631368631367,0.965034965034965,0.93,0.992,8008,4000
HBTASP-Top1,1,24000,0,2316,0,0,21684,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,150,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4200422586368906,5872,0.4397264490420965,0.610032762253747,0.38996723774625297,0.108,0.019684190405205915,0.8713333333333333,0.31368631368631367,0.9110889110889111,0.8286666666666667,0.95,12012,6000
HBTASP-Top1,1,24000,0,2316,0,0,21684,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,150,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4248441530292723,5856,0.44373950555774483,0.6223738673699938,0.3776261326300062,0.108,0.01889535252847252,0.8713333333333333,0.31368631368631367,0.9187479187479187,0.8433333333333334,0.9486666666666667,12012,6000
HBTASP-Top1,1,24000,0,2256,0,0,21744,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,150,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.423069829454623,5896,0.4413664203522156,0.6113152535653974,0.3886847464346026,0.10333333333333333,0.018296590897592613,0.8746666666666667,0.31368631368631367,0.915001665001665,0.8365,0.9533333333333334,12012,6000
HBTASP-Top1,1,24000,0,2296,0,0,21704,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,150,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.420664172550194,5876,0.4392512999303266,0.6106033445347919,0.3893966554652081,0.11333333333333333,0.018587127380132573,0.8724444444444445,0.31368631368631367,0.9117549117549117,0.8293333333333334,0.9473333333333334,12012,6000
HBTASP-Top1,1,24000,0,2292,0,0,21708,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,150,6,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.42141078862743536,5876,0.44172155409943276,0.6118739595912788,0.38812604040872123,0.10466666666666667,0.020310765471997394,0.8726666666666667,0.31368631368631367,0.9164169164169165,0.838,0.9513333333333334,12012,6000
HBTASP-Top1,1,24000,0,2301,0,0,21699,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,150,6,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4210612885164216,5868,0.4414564442003207,0.6067430876554454,0.3932569123445546,0.10866666666666666,0.020395155683899102,0.8721666666666666,0.31368631368631367,0.9100899100899101,0.8253333333333334,0.9506666666666667,12012,6000
HBTASP-Top1,1,24000,0,2264,0,0,21736,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,150,6,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4241081768458016,5883,0.4442365587951584,0.6075831695728942,0.39241683042710584,0.10216666666666667,0.02012838194935679,0.8742222222222222,0.31368631368631367,0.9139194139194139,0.8336666666666667,0.9538333333333333,12012,6000
HBTASP-Top1,1,24000,0,2296,0,0,21704,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,150,6,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4238507520332626,5864,0.443592675373876,0.6192296683113735,0.3807703316886265,0.10333333333333333,0.019741923340613365,0.8724444444444445,0.31368631368631367,0.9172494172494172,0.8416666666666667,0.95,12012,6000
HBTASP-Top1,1,24000,0,2300,0,0,21700,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,150,6,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4239250395581573,5880,0.4435724788985808,0.6169413014611737,0.38305869853882635,0.106,0.01964743934042351,0.8722222222222222,0.31368631368631367,0.9121711621711621,0.8321666666666667,0.9493333333333334,12012,6000
HBTASP-Top1,1,24000,0,2324,0,0,21676,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,150,6,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4220797190208091,5872,0.4415997182425039,0.6124475160877579,0.38755248391224206,0.10866666666666666,0.019519999221694784,0.8708888888888889,0.31368631368631367,0.9132534132534132,0.8336666666666667,0.9473333333333334,12012,6000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,150,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.3364774895519376,7224,0.4277114788339743,0.4042906265395686,0.5957093734604314,0.253,0.09123398928203669,0.375,0.31368631368631367,0.6143856143856143,0.409,0.816,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,150,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.3388341528697265,7272,0.4293097164223281,0.4079018770198048,0.5920981229801952,0.243,0.09047556355260161,0.375,0.31368631368631367,0.6153846153846154,0.41,0.82,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,150,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.3444900937343058,7336,0.4328023209650542,0.4078930316481525,0.5921069683518475,0.233,0.08831222723074844,0.375,0.31368631368631367,0.6188811188811189,0.413,0.832,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,150,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.33794473727734087,7280,0.4264586758455219,0.39962788443602815,0.6003721155639719,0.245,0.08851393856818102,0.375,0.31368631368631367,0.6178821178821179,0.417,0.819,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,150,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.33261863138693876,7248,0.4229094777124354,0.38952300295308684,0.6104769970469132,0.255,0.09029084632549667,0.375,0.31368631368631367,0.6113886113886113,0.408,0.809,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,150,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.3347177288062254,7248,0.4238257160792845,0.39316072772855964,0.6068392722714404,0.251,0.08910798727305907,0.375,0.31368631368631367,0.6153846153846154,0.426,0.813,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,150,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.33856359659179225,7248,0.42863018606945563,0.4024305432774722,0.5975694567225278,0.25,0.09006658947766338,0.375,0.31368631368631367,0.6133866133866134,0.41,0.814,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,150,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.33789179815387266,7304,0.42780190138835295,0.40350390877849096,0.596496091221509,0.242,0.08991010323448029,0.375,0.31368631368631367,0.6203796203796204,0.415,0.819,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,150,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.33476006617192744,7224,0.4246367671705963,0.40149457725655785,0.5985054227434421,0.257,0.08987670099866885,0.375,0.31368631368631367,0.6138861138861139,0.422,0.809,16016,8000
HBTASP-Top1,1,32000,0,15000,0,0,17000,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,150,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.3307752325003349,7312,0.41893636476150303,0.3932866493472538,0.6067133506527462,0.254,0.08816113226116812,0.375,0.31368631368631367,0.6148851148851149,0.421,0.814,16016,8000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,150,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.24043939993758523,8060,0.40701109176566796,0.22885354669214628,0.7711464533078537,0.4,0.16657169182808274,0.1,0.31368631368631367,0.3876123876123876,0.234,0.672,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,150,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.24170569367095346,8080,0.4055259875783563,0.22774061038813634,0.7722593896118637,0.398,0.16382029390740283,0.1,0.31368631368631367,0.3906093906093906,0.234,0.67,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,150,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.23956704213367117,8097,0.40180758937935496,0.23042241991894033,0.7695775800810597,0.3998,0.1622405472456838,0.1,0.31368631368631367,0.3916083916083916,0.228,0.676,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,150,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.23687366377182997,8000,0.4046708106193535,0.23906864552415746,0.7609313544758425,0.404,0.16779714684752353,0.1,0.31368631368631367,0.3916083916083916,0.23,0.672,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,150,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.23704260260411705,8119,0.39605580985889927,0.23090890402620298,0.769091095973797,0.412,0.1590132072547822,0.1,0.31368631368631367,0.3886113886113886,0.232,0.67,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,150,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.23522491776702578,8040,0.3971132314572663,0.22568152738560035,0.7743184726143997,0.412,0.1618883136902405,0.1,0.31368631368631367,0.3906093906093906,0.228,0.67,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,150,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.24265360974322944,8060,0.4042233471089745,0.23941601465407622,0.7605839853459238,0.404,0.16156973736574506,0.1,0.31368631368631367,0.3856143856143856,0.23,0.67,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,150,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.23853269859742626,8160,0.4008392500315642,0.23094245564909016,0.7690575443509098,0.3998,0.1623065514341379,0.1,0.31368631368631367,0.3886113886113886,0.228,0.678,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,150,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.24862792002039033,8201,0.40766706476161074,0.24656585271525813,0.7534341472847419,0.388,0.1590391447412204,0.1,0.31368631368631367,0.3956043956043956,0.224,0.69,20020,10000
HBTASP-Top1,1,40000,0,27000,0,0,13000,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,150,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.24200511180746034,8101,0.39996316707598484,0.2484080020764832,0.7515919979235168,0.396,0.1579580552685245,0.1,0.31368631368631367,0.3996003996003996,0.242,0.678,20020,10000
HBTASP-Top1,1,16000,0,184,0,0,15816,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,200,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.49224269884925687,4000,0.49306246484262006,0.6386219032544456,0.36137809674555443,0.069,0.0008197659933631973,0.9846666666666667,0.31368631368631367,0.9920079920079921,0.984,0.998,8008,4000
HBTASP-Top1,1,16000,0,104,0,0,15896,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,200,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.49072024229380806,4000,0.4913397955864007,0.6315438646771268,0.36845613532287325,0.06,0.0006195532925926117,0.9913333333333333,0.31368631368631367,0.993006993006993,0.986,1.0,8008,4000
HBTASP-Top1,1,16000,0,88,0,0,15912,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,200,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.49430680076344824,4000,0.49467573170996354,0.6365931139755348,0.36340688602446525,0.06225,0.0003689309465153001,0.9926666666666667,0.31368631368631367,0.996003996003996,0.992,0.998,8008,4000
HBTASP-Top1,1,16000,0,120,0,0,15880,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,200,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4887032831612856,4000,0.48979460146772474,0.6340855103559984,0.36591448964400164,0.06575,0.0010913183064391596,0.99,0.31368631368631367,0.9920079920079921,0.984,0.996,8008,4000
HBTASP-Top1,1,16000,0,96,0,0,15904,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,200,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.49573228725878055,4000,0.49750454704586144,0.6355954364187886,0.3644045635812114,0.062,0.0017722597870808987,0.992,0.31368631368631367,0.9920079920079921,0.984,0.998,8008,4000
HBTASP-Top1,1,16000,0,120,0,0,15880,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,200,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4883829550170742,3992,0.49053440096629175,0.6260669980698235,0.37393300193017653,0.06275,0.0021514459492175675,0.99,0.31368631368631367,0.9920079920079921,0.984,0.996,8008,4000
HBTASP-Top1,1,16000,0,124,0,0,15876,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,200,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4929001801906568,4000,0.49375373393208244,0.6388296690312297,0.36117033096877027,0.06075,0.00085355374142565,0.9896666666666667,0.31368631368631367,0.993006993006993,0.986,0.998,8008,4000
HBTASP-Top1,1,16000,0,128,0,0,15872,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,200,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.49293851178308845,3992,0.4950081666448595,0.6364990346644602,0.36350096533553977,0.066,0.0020696548617710753,0.9893333333333333,0.31368631368631367,0.993006993006993,0.986,0.994,8008,4000
HBTASP-Top1,1,16000,0,120,0,0,15880,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,200,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.49024310656860537,3992,0.491919737123812,0.6351017956485676,0.3648982043514324,0.064,0.0016766305552066152,0.99,0.31368631368631367,0.993006993006993,0.986,0.998,8008,4000
HBTASP-Top1,1,16000,0,112,0,0,15888,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,200,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.4962290231434257,3992,0.4977726926302029,0.6353833947780141,0.3646166052219859,0.06175,0.0015436694867771994,0.9906666666666667,0.31368631368631367,0.995004995004995,0.99,0.996,8008,4000
HBTASP-Top1,1,24000,0,744,0,0,23256,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,200,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4731952814592339,5972,0.47988279452613414,0.6314383143734998,0.36856168562650016,0.07866666666666666,0.006687513066900241,0.9586666666666667,0.31368631368631367,0.9666999666999667,0.9366666666666666,0.9813333333333333,12012,6000
HBTASP-Top1,1,24000,0,748,0,0,23252,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,200,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.47442639915046886,5956,0.48249783256755086,0.6288147335241722,0.37118526647582784,0.074,0.008071433417081997,0.9584444444444444,0.31368631368631367,0.9673659673659674,0.9393333333333334,0.9846666666666667,12012,6000
HBTASP-Top1,1,24000,0,786,0,0,23214,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,200,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.474591042639003,5960,0.48295158099742247,0.6268735393545576,0.3731264606454424,0.07933333333333334,0.00836053835841949,0.9563333333333334,0.31368631368631367,0.9641192141192141,0.9328333333333333,0.982,12012,6000
HBTASP-Top1,1,24000,0,748,0,0,23252,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,200,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.4761558529021801,5991,0.4814815251658199,0.6357067599974097,0.36429324000259034,0.07466666666666667,0.00532567226363978,0.9584444444444444,0.31368631368631367,0.971028971028971,0.9446666666666667,0.9846666666666667,12012,6000
